cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
0,2,8,3,7,1106,0,8,177,14,3,3,912,0,8,152,0,12,2
0,2,3,0,13,4,3,7,1120,14,0,8,142,0,13,3,3,7,176
3,1,8,0,13,5,0,13,4,14,0,13,3,0,8,175,2,6,1135
0,2,8,3,15,1145,0,13,5,14,0,8,163,3,7,1131,0,12,3
0,2,8,3,17,1033,3,15,1160,14,3,7,1092,0,13,4,0,12,4
3,1,8,2,7,768,3,17,1047,14,0,13,4,0,13,5,2,14,1175
3,1,8,3,12,1013,2,7,777,14,0,13,5,3,15,1171,2,16,1062
2,0,8,2,7,912,3,12,1027,14,3,15,1132,3,17,1058,2,6,790
3,1,8,0,7,490,2,7,926,14,3,17,1021,2,7,788,2,11,1042
2,0,8,0,13,5,0,7,493,14,2,7,757,3,12,1038,2,6,941
0,0,8,3,12,1140,0,13,5,14,3,12,1001,2,7,937,0,6,499
0,2,8,3,3,1129,3,12,1155,14,2,7,901,0,7,497,0,12,4
3,1,8,2,7,768,3,3,1144,14,0,7,471,0,13,5,2,11,1170
3,1,8,3,12,1013,2,7,777,14,0,13,5,3,12,1166,2,2,1159
2,0,1,2,7,912,3,12,1027,14,3,12,1127,3,3,1155,2,6,790
3,1,5,0,7,491,2,7,926,14,3,3,1116,2,7,788,2,11,1042
2,0,5,0,13,5,0,7,494,14,2,7,757,3,12,1038,2,6,941
0,0,5,3,12,979,0,13,5,14,3,12,1001,2,7,937,0,6,500
0,2,8,3,7,1040,3,12,993,14,2,7,901,0,7,498,0,12,4
3,1,8,3,7,1064,3,7,1054,14,0,7,472,0,13,5,2,11,1008
3,1,8,3,3,924,3,7,1078,14,0,13,5,3,12,1004,2,6,1069
3,1,8,3,16,1143,3,3,938,14,3,12,967,3,7,1065,2,6,1093
3,1,8,3,12,1013,3,16,1158,14,3,7,1028,3,7,1089,2,2,953
3,1,8,0,8,170,3,12,1027,14,3,7,1051,3,3,949,2,15,1173
3,1,8,0,13,7,0,8,170,14,3,3,912,3,16,1169,2,11,1042
0,2,2,0,0,0,0,13,7,14,3,16,1130,3,12,1038,0,7,169
0,2,8,0,0,0,0,0,0,14,3,12,1001,0,8,169,0,12,6
1,0,8,2,9,556,0,13,6,14,0,0,0,0,0,0,2,0,633
0,2,8,3,7,1156,2,9,561,14,0,0,0,1,1,631,0,12,5
2,0,8,3,7,1046,3,7,1171,14,1,1,601,0,13,6,2,8,567
3,1,8,3,12,1044,3,7,1060,14,0,13,6,2,9,565,2,6,1186
3,1,8,3,7,1249,3,12,1058,14,2,9,537,3,7,1182,2,6,1075
3,1,8,3,7,1113,3,7,1264,14,3,7,1143,3,7,1071,2,11,1073
3,1,8,3,7,1012,3,7,1127,14,3,7,1034,3,12,1069,2,6,1279
3,1,8,0,13,7,3,7,1026,14,3,12,1032,3,7,1275,2,6,1142
3,1,8,0,0,0,0,13,7,14,3,7,1232,3,7,1138,2,6,1041
0,2,8,0,0,0,0,0,0,14,3,7,1099,3,7,1037,0,12,6
1,0,8,0,7,507,1,7,435,14,0,0,0,0,0,0,2,6,378
1,0,8,0,0,0,0,7,510,14,0,0,0,1,7,376,2,6,440
0,0,8,0,0,0,0,0,0,14,1,7,354,1,7,438,0,6,516
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,317,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,317,14,1,11,541,1,11,784,0,6,755
0,2,8,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,316
0,2,8,0,8,177,1,7,503,14,0,7,723,0,8,314,0,12,4
1,0,8,1,7,500,0,8,177,14,0,8,293,0,13,5,2,6,509
0,2,2,1,7,843,1,7,503,5,0,13,5,1,7,507,3,7,176
1,0,6,1,7,500,1,7,855,12,1,7,481,0,8,175,2,6,509
1,0,6,0,8,219,1,7,503,12,0,8,163,1,7,507,2,6,870
1,0,6,0,13,7,0,8,219,12,1,7,481,1,7,867,2,6,509
0,2,6,0,0,0,0,13,7,12,1,7,832,1,7,507,3,7,218
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,217,0,12,6
1,0,8,1,7,508,0,7,510,14,0,0,0,0,0,0,2,2,759
0,0,8,1,7,429,1,7,513,14,0,0,0,1,3,757,0,6,516
1,0,8,1,11,905,1,7,431,14,1,3,727,0,7,514,2,6,519
1,0,8,1,7,725,1,11,919,14,0,7,488,1,7,517,2,6,435
1,0,8,1,7,508,1,7,732,14,1,7,491,1,7,433,2,10,934
1,0,8,1,11,621,1,7,513,14,1,7,410,1,11,930,2,6,745
1,0,8,0,13,5,1,11,626,14,1,11,894,1,7,743,2,6,519
1,0,8,1,7,508,0,13,5,14,1,7,713,1,7,517,2,10,635
0,2,8,1,7,622,1,7,513,14,1,7,491,1,11,633,0,12,4
1,0,8,1,11,561,1,7,627,14,1,11,603,0,13,5,2,6,519
1,0,8,1,7,500,1,11,566,3,0,13,5,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,17,1116,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,2,959,3,17,1130,14,1,7,523,1,7,862,0,12,4
3,1,8,3,17,1009,3,2,973,14,1,7,827,0,13,5,2,16,1145
3,1,8,3,7,1156,3,17,1023,14,0,13,5,3,17,1141,2,1,988
3,1,8,0,8,201,3,7,1171,14,3,17,1102,3,2,984,2,16,1038
3,1,8,3,12,1013,0,8,201,14,3,2,947,3,17,1034,2,6,1186
0,2,3,0,8,44,3,12,1027,14,3,17,997,3,7,1182,0,7,200
3,1,8,0,13,5,0,8,44,14,3,7,1143,0,8,199,2,11,1042
0,2,2,3,17,1174,0,13,5,14,0,8,185,3,12,1038,0,7,43
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,44,0,12,4
3,1,8,1,7,510,3,7,1129,14,0,8,43,0,13,5,2,16,1204
3,1,8,3,12,1044,1,7,515,14,0,13,5,3,17,1200,2,6,1144
1,0,8,0,8,59,3,12,1058,14,3,17,1160,3,7,1140,2,6,521
3,1,8,0,13,5,0,8,59,14,3,7,1101,1,7,519,2,11,1073
0,2,8,3,7,1115,0,13,5,14,1,7,493,3,12,1069,0,7,58
0,2,8,3,7,1243,3,7,1129,14,3,12,1032,0,8,59,0,12,4
3,1,8,3,7,1011,3,7,1258,14,0,8,58,0,13,5,2,6,1144
3,1,8,3,7,960,3,7,1025,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,5,1183,3,7,974,14,3,7,1101,3,7,1269,2,6,1040
3,1,8,3,10,1093,3,5,1198,14,3,7,1226,3,7,1036,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,7,999,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,2,7,781,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,0,7,1121,2,7,790,14,3,10,1080,3,14,1013,2,2,953
2,0,8,0,8,86,0,7,1135,14,3,14,976,3,3,949,2,6,803
0,1,8,0,13,5,0,8,86,14,3,3,912,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,0,7,85
0,2,8,0,8,50,3,12,1027,14,0,7,1107,0,8,86,0,12,4
3,1,8,0,13,5,0,8,50,14,0,8,81,0,13,5,2,11,1042
0,2,2,3,17,1009,0,13,5,14,0,13,5,3,12,1038,0,7,49
0,2,8,0,11,826,3,17,1023,14,3,12,1001,0,8,50,0,12,4
3,1,8,0,13,5,0,11,838,14,0,8,49,0,13,5,2,16,1038
0,0,1,3,2,989,0,13,5,3,0,13,5,3,17,1034,0,10,851
0,2,8,3,7,999,3,2,1003,14,3,17,997,0,11,848,0,12,4
3,1,8,3,7,1115,3,7,1013,14,0,11,814,0,13,5,2,1,1018
3,1,8,2,7,786,3,7,1129,14,0,13,5,3,2,1014,2,6,1028
3,1,8,0,7,1120,2,7,795,14,3,2,977,3,7,1024,2,6,1144
2,0,8,0,7,258,0,7,1134,1,3,7,987,3,7,1140,2,6,808
0,1,8,0,13,5,0,7,258,14,3,7,1101,2,7,806,0,6,1149
0,2,8,1,7,806,0,13,5,14,2,7,773,0,7,1145,0,6,257
0,2,8,0,13,365,1,7,817,14,0,7,1106,0,7,255,0,12,4
1,0,8,1,1,614,0,13,365,14,0,7,237,0,13,5,2,6,830
0,2,8,0,13,6,1,1,619,14,0,13,5,1,7,828,0,12,364
1,0,8,2,16,470,0,13,6,14,1,7,794,0,13,362,2,0,628
0,2,8,0,13,5,2,16,473,14,0,13,340,1,1,626,0,12,5
2,0,8,3,3,924,0,13,5,14,1,1,597,0,13,6,2,15,479
0,2,8,3,16,1143,3,3,938,14,0,13,6,2,16,477,0,12,4
3,1,8,3,12,1013,3,16,1158,14,2,16,451,0,13,5,2,2,953
3,1,8,0,8,179,3,12,1027,14,0,13,5,3,3,949,2,15,1173
3,1,8,0,13,5,0,8,179,14,3,3,912,3,16,1169,2,11,1042
0,2,2,0,8,330,0,13,5,14,3,16,1130,3,12,1038,0,7,178
0,2,8,0,7,2,0,8,330,14,3,12,1001,0,8,177,0,12,4
0,2,3,3,12,1013,0,7,2,6,0,8,164,0,13,5,3,7,329
0,2,7,2,1,630,3,12,1027,13,0,13,5,0,8,327,0,6,1
3,1,8,3,2,1259,2,1,635,14,0,8,305,0,7,2,2,11,1042
2,0,8,2,7,800,3,2,1274,14,0,7,2,3,12,1038,2,0,644
3,1,8,3,3,924,2,7,810,14,3,12,1001,2,1,642,2,1,1289
2,0,0,1,7,856,3,3,938,1,2,1,612,3,2,1285,2,6,823
3,1,4,1,7,597,1,7,868,14,3,2,1242,2,7,821,2,2,953
1,0,4,1,11,683,1,7,602,14,2,7,787,3,3,949,2,6,883
1,0,4,0,13,5,1,11,690,14,3,3,912,1,7,880,2,6,609
1,0,4,3,7,1102,0,13,5,14,1,7,845,1,7,607,2,10,701
0,2,8,1,11,844,3,7,1116,14,1,7,578,1,11,699,0,12,4
3,1,8,0,8,142,1,11,856,14,1,11,669,0,13,5,2,6,1131
1,0,8,0,13,5,0,8,142,14,0,13,5,3,7,1127,2,10,871
0,2,8,3,7,1133,0,13,5,14,3,7,1088,1,11,868,3,7,141
0,2,8,3,17,1033,3,7,1148,14,1,11,833,0,8,141,0,12,4
3,1,8,3,7,972,3,17,1047,14,0,8,132,0,13,5,2,6,1163
3,1,8,3,12,1013,3,7,986,14,0,13,5,3,7,1159,2,16,1062
3,1,8,2,7,892,3,12,1027,14,3,7,1120,3,17,1058,2,6,1001
3,1,8,3,12,1044,2,7,904,14,3,17,1021,3,7,997,2,11,1042
2,0,8,2,7,407,3,12,1058,14,3,7,960,3,12,1038,2,6,919
3,1,8,2,11,546,2,7,408,14,3,12,1001,2,7,915,2,11,1073
2,0,0,3,17,1033,2,11,551,1,2,7,880,3,12,1069,2,6,412
2,0,4,2,11,453,3,17,1047,8,3,12,1032,2,7,410,2,10,557
3,1,4,2,7,913,2,11,456,8,2,7,387,2,11,555,2,16,1062
2,0,4,2,7,733,2,7,927,8,2,11,528,3,17,1058,2,10,462
2,0,4,3,17,1033,2,7,741,8,3,17,1021,2,11,460,2,6,942
2,0,4,2,11,629,3,17,1047,8,2,11,434,2,7,938,2,6,754
3,1,4,0,13,5,2,11,634,8,2,7,902,2,7,752,2,16,1062
2,0,4,3,7,1024,0,13,5,8,2,7,722,3,17,1058,2,10,643
0,2,8,2,11,627,3,7,1038,14,3,17,1021,2,11,641,0,12,4
3,1,8,0,13,7,2,11,632,14,2,11,611,0,13,5,2,6,1053
2,0,0,0,0,0,0,13,7,14,0,13,5,3,7,1049,2,10,641
0,2,8,0,0,0,0,0,0,14,3,7,1012,2,11,639,0,12,6
1,0,8,2,9,556,0,13,6,14,0,0,0,0,0,0,2,0,633
0,2,8,2,7,781,2,9,561,14,0,0,0,1,1,631,0,12,5
2,0,8,3,7,1046,2,7,790,14,1,1,601,0,13,6,2,8,567
2,0,8,3,12,1044,3,7,1060,14,0,13,6,2,9,565,2,6,803
3,1,8,3,7,1249,3,12,1058,14,2,9,537,2,7,801,2,6,1075
3,1,8,3,7,1113,3,7,1264,14,2,7,769,3,7,1071,2,11,1073
3,1,8,3,7,1012,3,7,1127,14,3,7,1034,3,12,1069,2,6,1279
3,1,8,0,13,7,3,7,1026,14,3,12,1032,3,7,1275,2,6,1142
3,1,8,0,0,0,0,13,7,14,3,7,1232,3,7,1138,2,6,1041
0,2,8,0,0,0,0,0,0,14,3,7,1099,3,7,1037,0,12,6
1,0,8,0,7,507,1,7,435,14,0,0,0,0,0,0,2,6,378
1,0,8,0,0,0,0,7,510,14,0,0,0,1,7,376,2,6,440
0,0,8,0,0,0,0,0,0,14,1,7,354,1,7,438,0,6,516
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,2,7,730,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,78,2,7,738,14,1,11,782,1,11,570,2,10,786
2,0,8,0,13,5,0,8,78,14,1,11,541,1,11,784,2,6,751
0,2,2,1,7,500,0,13,5,14,1,11,753,2,7,749,3,7,77
0,2,8,0,8,94,1,7,503,14,2,7,719,0,8,78,0,12,4
1,0,8,1,7,500,0,8,94,14,0,8,74,0,13,5,2,6,509
0,2,2,1,11,642,1,7,503,5,0,13,5,1,7,507,3,7,93
1,0,6,1,7,500,1,11,647,12,1,7,481,0,8,94,2,6,509
1,0,6,0,8,217,1,7,503,12,0,8,89,1,7,507,2,10,657
1,0,6,0,13,7,0,8,217,12,1,7,481,1,11,655,2,6,509
0,2,6,0,0,0,0,13,7,12,1,11,625,1,7,507,3,7,216
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,215,0,12,6
1,0,8,1,7,589,1,7,511,14,0,0,0,0,0,0,2,2,367
1,0,8,1,7,853,1,7,594,14,0,0,0,1,3,365,2,6,517
1,0,8,1,7,508,1,7,865,14,1,3,343,1,7,515,2,6,601
1,0,8,1,7,429,1,7,513,14,1,7,489,1,7,599,2,6,880
1,0,8,1,7,876,1,7,431,14,1,7,570,1,7,877,2,6,519
1,0,8,1,11,692,1,7,888,14,1,7,842,1,7,517,2,6,435
1,0,8,0,13,5,1,11,699,14,1,7,491,1,7,433,2,6,903
1,0,8,1,7,508,0,13,5,14,1,7,410,1,7,900,2,10,711
0,2,8,1,7,622,1,7,513,14,1,7,865,1,11,709,0,12,4
1,0,8,1,11,561,1,7,627,14,1,11,679,0,13,5,2,6,519
1,0,8,1,7,500,1,11,566,3,0,13,5,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,7,1011,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,7,960,3,7,1025,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,5,1183,3,7,974,14,3,7,1101,3,7,1269,2,6,1040
3,1,8,3,10,1093,3,5,1198,14,3,7,1226,3,7,1036,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,7,999,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,2,7,781,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,0,7,1121,2,7,790,14,3,10,1080,3,14,1013,2,2,953
2,0,8,0,8,55,0,7,1135,14,3,14,976,3,3,949,2,6,803
0,1,8,0,13,5,0,8,55,14,3,3,912,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,54
0,2,8,0,7,230,3,12,1027,14,0,7,1107,0,8,55,0,12,4
3,1,8,3,4,1038,0,7,230,14,0,8,54,0,13,5,2,11,1042
0,2,8,3,3,1129,3,4,1052,14,0,13,5,3,12,1038,0,6,229
3,1,8,3,1,994,3,3,1144,14,3,12,1001,0,7,228,2,3,1067
3,1,8,3,7,1110,3,1,1008,14,0,7,211,3,4,1063,2,2,1159
3,1,8,2,7,781,3,7,1124,14,3,4,1026,3,3,1155,2,0,1023
3,1,8,0,7,1121,2,7,790,14,3,3,1116,3,1,1019,2,6,1139
2,0,8,0,8,343,0,7,1135,1,3,1,982,3,7,1135,2,6,803
0,1,8,0,13,5,0,8,343,14,3,7,1096,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,342
0,2,8,0,7,276,3,12,1027,14,0,7,1107,0,8,340,0,12,4
3,1,8,0,13,5,0,7,276,14,0,8,318,0,13,5,2,11,1042
0,2,2,3,17,1009,0,13,5,14,0,13,5,3,12,1038,0,6,275
0,2,8,2,7,824,3,17,1023,14,3,12,1001,0,7,273,0,12,4
3,1,8,3,7,1024,2,7,836,14,0,7,253,0,13,5,2,16,1038
2,0,1,2,11,627,3,7,1038,3,0,13,5,3,17,1034,2,6,849
3,1,5,0,13,5,2,11,632,14,3,17,997,2,7,846,2,6,1053
2,0,5,3,4,1038,0,13,5,14,2,7,812,3,7,1049,2,10,641
0,2,8,3,7,992,3,4,1052,14,3,7,1012,2,11,639,0,12,4
3,1,8,3,3,1129,3,7,1006,14,2,11,609,0,13,5,2,3,1067
3,1,8,3,7,1105,3,3,1144,14,0,13,5,3,4,1063,2,6,1021
3,1,8,0,7,1121,3,7,1119,14,3,4,1026,3,7,1017,2,2,1159
3,1,8,0,8,8,0,7,1135,14,3,7,980,3,3,1155,2,6,1134
0,1,8,3,17,1009,0,8,8,14,3,3,1116,3,7,1130,0,6,1150
0,2,8,0,7,870,3,17,1023,14,3,7,1091,0,7,1146,0,7,7
3,1,8,3,12,1013,0,7,882,14,0,7,1107,0,8,8,2,16,1038
0,0,8,2,7,605,3,12,1027,3,0,8,8,3,17,1034,0,6,897
3,1,8,2,11,547,2,7,610,14,3,17,997,0,7,894,2,11,1042
2,0,8,0,13,5,2,11,552,14,0,7,859,3,12,1038,2,6,618
2,0,8,1,7,806,0,13,5,14,3,12,1001,2,7,616,2,10,558
0,2,8,0,13,365,1,7,817,14,2,7,587,2,11,556,0,12,4
1,0,8,2,16,516,0,13,365,14,2,11,529,0,13,5,2,6,830
0,2,8,3,3,1129,2,16,521,14,0,13,5,1,7,828,0,12,364
2,0,8,3,7,1211,3,3,1144,14,1,7,794,0,13,362,2,15,527
3,1,8,1,11,370,3,7,1226,14,0,13,340,2,16,525,2,2,1159
3,1,8,1,11,661,1,11,370,14,2,16,499,3,3,1155,2,6,1241
1,0,8,1,7,449,1,11,667,14,3,3,1116,3,7,1237,2,10,370
1,0,8,1,11,415,1,7,452,14,3,7,1194,1,11,368,2,10,677
1,0,8,0,13,5,1,11,416,14,1,11,346,1,11,675,2,6,458
1,0,8,3,7,1102,0,13,5,14,1,11,645,1,7,456,2,10,420
0,2,8,1,11,844,3,7,1116,14,1,7,430,1,11,418,0,12,4
3,1,8,0,8,173,1,11,856,14,1,11,395,0,13,5,2,6,1131
1,0,8,0,13,5,0,8,173,14,0,13,5,3,7,1127,2,10,871
0,2,2,3,12,1140,0,13,5,14,3,7,1088,1,11,868,3,7,172
0,2,8,3,16,1227,3,12,1155,14,1,11,833,0,8,171,0,12,4
3,1,8,3,3,1129,3,16,1242,14,0,8,159,0,13,5,2,11,1170
3,1,8,0,2,869,3,3,1144,14,0,13,5,3,12,1166,2,15,1257
3,1,8,3,12,1013,0,2,881,14,3,12,1127,3,16,1253,2,2,1159
0,0,8,2,7,605,3,12,1027,14,3,16,1210,3,3,1155,0,1,896
3,1,8,2,11,547,2,7,610,14,3,3,1116,0,2,893,2,11,1042
2,0,8,3,17,1033,2,11,552,14,0,2,858,3,12,1038,2,6,618
2,0,8,2,11,627,3,17,1047,14,3,12,1001,2,7,616,2,10,558
3,1,8,2,11,453,2,11,632,14,2,7,587,2,11,556,2,16,1062
2,0,8,2,14,877,2,11,456,14,2,11,529,3,17,1058,2,10,641
2,0,8,2,11,712,2,14,889,14,3,17,1021,2,11,639,2,10,462
2,0,0,0,13,5,2,11,719,14,2,11,609,2,11,460,2,13,904
2,0,4,1,11,698,0,13,5,14,2,11,434,2,14,901,2,10,731
0,2,8,1,11,641,1,11,705,14,2,14,866,2,11,729,0,12,4
1,0,8,1,7,413,1,11,646,14,2,11,699,0,13,5,2,10,717
1,0,8,0,13,5,1,7,414,4,0,13,5,1,11,715,2,10,655
1,0,8,3,7,1115,0,13,5,14,1,11,685,1,11,653,2,6,418
0,2,8,3,7,1151,3,7,1129,14,1,11,623,1,7,416,0,12,4
3,1,8,3,12,1013,3,7,1166,14,1,7,393,0,13,5,2,6,1144
3,1,8,0,8,132,3,12,1027,14,0,13,5,3,7,1140,2,6,1181
3,1,8,3,3,924,0,8,132,14,3,7,1101,3,7,1177,2,11,1042
0,2,2,0,8,278,3,3,938,5,3,7,1138,3,12,1038,0,7,131
3,1,8,0,13,3,0,8,278,14,3,12,1001,0,8,131,2,2,953
0,2,2,0,8,143,0,13,3,5,0,8,122,3,3,949,0,7,277
0,2,8,3,7,1026,0,8,143,14,3,3,912,0,8,275,0,12,2
0,2,3,0,13,4,3,7,1040,14,0,8,255,0,13,3,3,7,142
3,1,7,0,13,5,0,13,4,14,0,13,3,0,8,142,2,6,1055
0,2,8,3,12,1037,0,13,5,14,0,8,133,3,7,1051,0,12,3
0,2,8,3,9,1217,3,12,1051,14,3,7,1014,0,13,4,0,12,4
3,1,8,3,7,933,3,9,1232,14,0,13,4,0,13,5,2,11,1066
3,1,8,3,12,1155,3,7,947,14,0,13,5,3,12,1062,2,8,1247
3,1,8,3,7,1107,3,12,1170,14,3,12,1025,3,9,1243,2,6,962
3,1,8,3,12,1013,3,7,1121,14,3,9,1200,3,7,958,2,11,1185
3,1,8,3,7,1073,3,12,1027,14,3,7,921,3,12,1181,2,6,1136
3,1,8,3,7,1192,3,7,1087,14,3,12,1142,3,7,1132,2,11,1042
3,1,8,0,13,7,3,7,1207,14,3,7,1093,3,12,1038,2,6,1102
3,1,8,0,0,0,0,13,7,14,3,12,1001,3,7,1098,2,6,1222
0,2,8,0,0,0,0,0,0,14,3,7,1060,3,7,1218,0,12,6
2,0,8,2,11,710,2,11,718,14,0,0,0,0,0,0,2,6,612
2,0,8,3,12,1013,2,11,717,4,0,0,0,2,7,610,2,10,730
2,0,8,2,7,393,3,12,1027,11,2,7,581,2,11,728,2,10,729
3,1,8,2,7,521,2,7,394,11,2,11,698,2,11,727,2,11,1042
2,0,8,2,7,601,2,7,526,11,2,11,697,3,12,1038,2,6,397
2,0,8,2,7,871,2,7,606,11,3,12,1001,2,7,395,2,6,532
2,0,8,3,17,1033,2,7,883,11,2,7,373,2,7,530,2,6,614
2,0,8,2,11,627,3,17,1047,11,2,7,504,2,7,612,2,6,898
3,1,8,2,11,453,2,11,632,11,2,7,583,2,7,895,2,16,1062
2,0,8,2,14,877,2,11,456,11,2,7,860,3,17,1058,2,10,641
2,0,8,2,11,712,2,14,889,11,3,17,1021,2,11,639,2,10,462
2,0,8,2,7,781,2,11,719,11,2,11,609,2,11,460,2,13,904
2,0,8,0,7,1121,2,7,790,11,2,11,434,2,14,901,2,10,731
2,0,8,0,8,55,0,7,1135,11,2,14,866,2,11,729,2,6,803
0,1,8,0,13,5,0,8,55,14,2,11,699,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,54
0,2,8,0,8,228,3,12,1027,14,0,7,1107,0,8,55,0,12,4
3,1,8,3,12,1013,0,8,228,14,0,8,54,0,13,5,2,11,1042
0,2,2,3,7,1100,3,12,1027,5,0,13,5,3,12,1038,3,7,227
3,1,6,3,12,1013,3,7,1114,12,3,12,1001,0,8,226,2,11,1042
3,1,6,0,8,216,3,12,1027,12,0,8,209,3,12,1038,2,6,1129
3,1,6,0,0,0,0,8,216,12,3,12,1001,3,7,1125,2,11,1042
0,2,6,0,0,0,0,0,0,12,3,7,1086,3,12,1038,3,7,215
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,102,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,102,14,1,11,541,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,101
0,2,8,0,8,205,1,7,503,14,0,7,723,0,8,102,0,12,4
1,0,8,1,7,500,0,8,205,14,0,8,96,0,13,5,2,6,509
0,2,2,1,11,369,1,7,503,5,0,13,5,1,7,507,3,7,204
1,0,6,1,7,500,1,11,369,12,1,7,481,0,8,203,2,6,509
1,0,6,0,7,213,1,7,503,12,0,8,189,1,7,507,2,10,368
1,0,6,0,13,7,0,7,213,12,1,7,481,1,11,366,2,6,509
0,2,6,0,0,0,0,13,7,12,1,11,344,1,7,507,3,6,212
0,2,8,0,0,0,0,0,0,14,1,7,481,0,7,211,0,12,6
1,0,8,1,7,589,1,7,509,14,0,0,0,0,0,0,2,2,759
1,0,8,1,7,508,1,7,594,14,0,0,0,1,3,757,2,6,515
1,0,8,1,7,429,1,7,513,14,1,3,727,1,7,513,2,6,601
1,0,8,1,11,445,1,7,431,14,1,7,487,1,7,599,2,6,519
1,0,8,0,13,5,1,11,448,14,1,7,570,1,7,517,2,6,435
1,0,8,1,7,508,0,13,5,14,1,7,491,1,7,433,2,10,454
0,2,8,1,7,622,1,7,513,14,1,7,410,1,11,452,0,12,4
1,0,8,1,11,561,1,7,627,14,1,11,427,0,13,5,2,6,519
1,0,8,1,7,500,1,11,566,3,0,13,5,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
