cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
2,0,3,13,749,0,14,5,15,3,18,789,2,7,351,2,6,120
0,2,2,12,92,3,13,771,15,2,7,336,2,7,118,0,13,4
3,1,2,12,186,2,12,94,15,2,7,111,0,14,5,2,12,859
2,0,0,14,5,2,12,190,2,0,14,5,3,13,856,2,11,99
2,0,3,4,734,0,14,5,9,3,13,813,2,12,97,2,11,227
0,2,0,7,688,3,4,756,15,2,12,90,2,12,225,0,13,4
3,1,3,17,775,0,7,708,15,2,12,218,0,14,5,2,3,844
0,1,3,7,1442,3,17,798,15,0,14,5,3,4,841,0,6,796
3,1,3,18,724,3,7,1486,15,3,4,800,0,7,793,2,16,886
3,1,0,7,223,3,18,745,15,0,7,754,3,17,883,2,6,1574
3,1,3,18,631,0,7,228,15,3,17,838,3,7,1570,2,17,833
0,0,0,12,202,3,18,649,15,3,7,1490,3,18,830,0,6,273
3,1,0,14,5,0,12,206,15,3,18,789,0,7,271,2,17,737
0,0,2,7,116,0,14,5,2,0,7,258,3,18,734,0,11,249
0,2,0,7,305,2,7,119,15,3,18,698,0,12,247,0,13,4
2,0,3,4,734,0,7,313,15,0,12,236,0,14,5,2,6,128
0,0,2,7,291,3,4,756,15,0,14,5,2,7,126,0,6,386
3,1,3,13,637,2,7,298,15,2,7,119,0,7,384,2,3,844
2,0,2,7,139,3,13,655,4,0,7,367,3,4,841,2,6,369
3,1,2,7,188,2,7,142,11,3,4,800,2,7,367,2,12,743
2,0,0,14,7,2,7,192,11,2,7,350,3,13,740,2,6,159
2,0,0,0,0,0,14,7,11,3,13,703,2,7,157,2,6,229
0,2,0,0,0,0,0,0,15,2,7,150,2,7,227,0,13,6
2,0,0,7,1284,3,7,1464,15,0,0,0,0,0,0,2,2,304
3,1,3,17,705,0,7,1322,15,0,0,0,2,3,302,2,6,1552
0,1,3,13,537,3,17,725,15,2,3,287,3,7,1548,0,6,1410
3,1,3,3,1169,3,13,550,15,3,7,1470,0,7,1406,2,16,813
3,1,3,7,922,3,3,1202,15,0,7,1337,3,17,810,2,12,638
3,1,3,3,337,3,7,950,15,3,17,769,3,13,635,2,2,1290
3,1,3,7,480,3,3,345,15,3,13,606,3,3,1286,2,6,1038
3,1,3,13,749,3,7,492,15,3,3,1223,3,7,1034,2,2,433
3,1,3,7,1569,3,13,771,15,3,7,984,3,3,430,2,6,580
3,1,3,18,631,3,7,1619,15,3,3,410,3,7,577,2,12,859
3,1,2,7,182,3,18,649,15,3,7,551,3,13,856,2,6,1707
3,1,2,12,322,2,7,186,15,3,13,813,3,7,1703,2,17,737
2,0,0,14,5,2,12,330,4,3,7,1618,3,18,734,2,6,222
2,0,3,5,1382,0,14,5,11,3,18,698,2,7,220,2,11,414
0,2,0,7,688,3,5,1423,15,2,7,213,2,12,412,0,13,4
3,1,3,17,1493,0,7,708,15,2,12,394,0,14,5,2,4,1511
0,1,0,7,1018,3,17,1541,15,0,14,5,3,5,1507,0,6,796
3,1,3,13,749,0,7,1048,15,3,5,1432,0,7,793,2,16,1629
0,1,3,7,1157,3,13,771,15,0,7,754,3,17,1625,0,6,1136
3,1,0,14,7,3,7,1190,15,3,17,1543,0,7,1132,2,12,859
3,1,0,0,0,0,14,7,6,0,7,1078,3,13,856,2,6,1278
0,2,0,0,0,0,0,0,15,3,13,813,3,7,1274,0,13,6
1,0,3,15,882,3,7,579,15,0,0,0,0,0,0,2,2,297
3,1,3,18,351,3,15,909,15,0,0,0,1,3,295,2,6,667
3,1,3,13,1219,3,18,360,15,1,3,281,3,7,664,2,14,997
3,1,3,3,1201,3,13,1254,15,3,7,634,3,15,993,2,17,448
3,1,3,7,691,3,3,1235,15,3,15,945,3,18,445,2,12,1342
3,1,0,8,13,3,7,711,15,3,18,424,3,13,1338,2,2,1323
3,1,0,14,5,0,8,13,15,3,13,1272,3,3,1319,2,6,799
0,2,0,8,15,0,14,5,15,3,3,1254,3,7,796,3,7,12
0,2,3,4,734,0,8,15,15,3,7,757,0,8,12,0,13,4
0,2,0,8,18,3,4,756,15,0,8,12,0,14,5,3,7,14
3,1,3,13,637,0,8,18,15,0,14,5,0,8,14,2,3,844
0,2,3,7,1209,3,13,655,6,0,8,14,3,4,841,3,7,17
3,1,0,14,7,3,7,1244,13,3,4,800,0,8,17,2,12,743
3,1,0,0,0,0,14,7,13,0,8,16,3,13,740,2,6,1332
0,2,0,0,0,0,0,0,15,3,13,703,3,7,1328,0,13,6
2,0,3,15,970,3,10,1644,15,0,0,0,0,0,0,2,3,265
3,1,3,5,1382,3,15,999,15,0,0,0,2,4,263,2,9,1732
3,1,3,3,1169,3,5,1423,15,2,4,250,3,10,1728,2,14,1087
3,1,3,7,823,3,3,1202,15,3,10,1639,3,15,1083,2,4,1511
3,1,0,7,1499,3,7,849,15,3,15,1031,3,5,1507,2,2,1290
3,1,3,18,631,0,7,1547,15,3,5,1432,3,3,1286,2,6,937
0,1,3,2,1051,3,18,649,15,3,3,1223,3,7,933,0,6,1635
3,1,3,7,372,3,2,1081,15,3,7,885,0,7,1631,2,17,737
3,1,3,7,1377,3,7,382,15,0,7,1548,3,18,734,2,1,1169
3,1,0,14,7,3,7,1418,15,3,18,698,3,2,1165,2,6,470
3,1,0,0,0,0,14,7,15,3,2,1111,3,7,467,2,6,1506
0,2,0,0,0,0,0,0,15,3,7,446,3,7,1502,0,13,6
1,0,3,18,782,3,7,1065,15,0,0,0,0,0,0,2,2,297
3,1,3,13,1219,3,18,805,15,0,0,0,1,3,295,2,6,1153
3,1,3,3,1169,3,13,1254,15,1,3,281,3,7,1149,2,17,893
3,1,3,7,757,3,3,1202,15,3,7,1095,3,18,890,2,12,1342
3,1,3,15,882,3,7,779,15,3,18,844,3,13,1338,2,2,1290
3,1,3,3,1169,3,15,909,15,3,13,1272,3,3,1286,2,6,867
3,1,2,7,219,3,3,1202,15,3,3,1223,3,7,864,2,14,997
3,1,2,7,255,2,7,224,15,3,7,821,3,15,993,2,2,1290
2,0,2,12,187,2,7,262,15,3,15,945,3,3,1286,2,6,269
2,0,0,14,5,2,12,191,5,3,3,1223,2,7,267,2,6,322
2,0,3,5,1382,0,14,5,12,2,7,254,2,7,320,2,11,228
0,2,3,15,869,3,5,1423,15,2,7,305,2,12,226,0,13,4
3,1,3,2,467,3,15,896,15,2,12,219,0,14,5,2,4,1511
3,1,3,7,1147,3,2,479,15,0,14,5,3,5,1507,2,14,984
3,1,3,7,505,3,7,1179,15,3,5,1432,3,15,980,2,1,567
3,1,3,18,631,3,7,518,15,3,15,932,3,2,564,2,6,1267
3,1,3,7,488,3,18,649,15,3,2,539,3,7,1263,2,6,606
3,1,3,7,1092,3,7,500,15,3,7,1201,3,7,603,2,17,737
3,1,0,14,5,3,7,1123,15,3,7,575,3,18,734,2,6,588
3,1,3,13,1219,0,14,5,15,3,18,698,3,7,585,2,6,1211
0,2,3,17,850,3,13,1254,15,3,7,558,3,7,1207,0,13,4
3,1,3,3,1169,3,17,876,15,3,7,1149,0,14,5,2,12,1342
3,1,3,7,343,3,3,1202,15,0,14,5,3,13,1338,2,16,964
3,1,3,7,393,3,7,352,15,3,13,1272,3,17,960,2,2,1290
3,1,3,7,1226,3,7,403,15,3,17,912,3,3,1286,2,6,440
3,1,0,14,7,3,7,1261,15,3,3,1223,3,7,437,2,6,491
3,1,0,0,0,0,14,7,15,3,7,417,3,7,488,2,6,1349
0,2,0,0,0,0,0,0,15,3,7,467,3,7,1345,0,13,6
0,0,3,3,337,3,18,578,15,0,0,0,0,0,0,0,6,189
3,1,0,7,1311,3,3,345,15,0,0,0,0,7,187,2,17,666
3,1,3,18,724,0,7,1351,15,0,7,180,3,18,663,2,2,433
0,1,0,7,142,3,18,745,15,3,18,633,3,3,430,0,6,1439
3,1,2,12,333,0,7,145,15,3,3,410,0,7,1435,2,17,833
0,0,2,7,106,2,12,341,5,0,7,1366,3,18,830,0,6,162
2,0,0,14,5,2,7,109,12,3,18,789,0,7,160,2,11,429
2,0,3,18,578,0,14,5,12,0,7,153,2,12,426,2,6,114
0,2,3,3,1606,3,18,595,15,2,12,406,2,7,112,0,13,4
3,1,3,7,729,3,3,1657,15,2,7,105,0,14,5,2,17,683
3,1,3,1,1049,3,7,750,15,0,14,5,3,18,680,2,2,1745
3,1,3,7,786,3,1,1079,15,3,18,647,3,3,1741,2,6,838
3,1,3,13,749,3,7,809,15,3,3,1652,3,7,835,2,0,1167
3,1,3,7,1421,3,13,771,15,3,7,794,3,1,1163,2,6,897
3,1,3,7,525,3,7,1465,15,3,1,1109,3,7,894,2,12,859
3,1,3,18,724,3,7,538,15,3,7,848,3,13,856,2,6,1553
3,1,2,12,99,3,18,745,15,3,13,813,3,7,1549,2,6,626
3,1,0,14,7,2,12,101,15,3,7,1471,3,7,623,2,17,833
2,0,0,0,0,0,14,7,15,3,7,595,3,18,830,2,11,106
0,2,0,0,0,0,0,0,15,3,18,789,2,12,104,0,13,6
0,0,3,7,449,3,13,655,15,0,0,0,0,0,0,0,6,77
3,1,3,18,724,3,7,461,15,0,0,0,0,7,75,2,12,743
3,1,2,12,108,3,18,745,15,0,7,69,3,13,740,2,6,549
3,1,3,4,734,2,12,111,15,3,13,703,3,7,546,2,17,833
2,0,3,18,631,3,4,756,15,3,7,521,3,18,830,2,11,118
3,1,2,12,82,3,18,649,15,3,18,789,2,12,116,2,3,844
3,1,0,14,5,2,12,83,15,2,12,109,3,4,841,2,17,737
2,0,3,16,1431,0,14,5,4,3,4,800,3,18,734,2,11,87
0,2,0,7,841,3,16,1475,15,3,18,698,2,12,85,0,13,4
3,1,3,18,724,0,7,867,15,2,12,78,0,14,5,2,15,1563
0,1,3,7,1421,3,18,745,15,0,14,5,3,16,1559,0,6,955
3,1,3,7,525,3,7,1465,15,3,16,1480,0,7,951,2,17,833
3,1,3,7,1126,3,7,538,15,0,7,903,3,18,830,2,6,1553
3,1,0,7,1242,3,7,1158,15,3,18,789,3,7,1549,2,6,626
3,1,0,14,7,0,7,1277,15,3,7,1471,3,7,623,2,6,1246
0,1,0,0,0,0,14,7,15,3,7,595,3,7,1242,0,6,1365
0,2,0,0,0,0,0,0,15,3,7,1183,0,7,1361,0,13,6
2,0,0,14,5,3,2,1554,15,0,0,0,0,0,0,2,1,323
3,1,0,7,797,0,14,5,15,0,0,0,2,2,321,2,1,1642
0,2,3,16,1487,0,7,822,15,2,2,306,3,2,1638,0,13,4
0,1,3,18,1392,3,16,1535,15,3,2,1555,0,14,5,0,6,910
3,1,3,3,1169,3,18,1435,15,0,14,5,0,7,907,2,15,1623
3,1,1,1,189,3,3,1202,15,0,7,860,3,16,1619,2,17,1523
3,1,2,7,117,1,1,193,15,3,16,1537,3,18,1519,2,2,1290
1,0,0,7,206,2,7,120,0,3,18,1442,3,3,1286,2,0,231
2,0,3,13,637,0,7,210,8,3,3,1223,1,1,229,2,6,132
0,0,2,7,277,3,13,655,8,1,1,221,2,7,130,0,6,254
3,1,2,7,110,2,7,284,15,2,7,123,0,7,252,2,12,743
2,0,0,14,7,2,7,113,5,0,7,241,3,13,740,2,6,353
2,0,0,0,0,0,14,7,12,3,13,703,2,7,351,2,6,120
0,2,0,0,0,0,0,0,15,2,7,336,2,7,118,0,13,6
2,0,3,7,1550,3,3,1235,15,0,0,0,0,0,0,2,12,178
3,1,3,3,337,3,7,1600,15,0,0,0,2,13,176,2,2,1323
3,1,3,17,1494,3,3,345,15,2,13,169,3,3,1319,2,6,1688
3,1,3,18,640,3,17,1542,15,3,3,1254,3,7,1684,2,2,433
3,1,0,7,816,3,18,658,15,3,7,1600,3,3,430,2,16,1630
3,1,3,3,337,0,7,842,15,3,3,410,3,17,1626,2,17,746
0,1,2,7,207,3,3,345,15,3,17,1544,3,18,743,0,6,930
3,1,3,18,631,2,7,211,15,3,18,706,0,7,927,2,2,433
2,0,2,7,182,3,18,649,15,0,7,880,3,3,430,2,6,255
3,1,2,12,322,2,7,186,15,3,3,410,2,7,253,2,17,737
2,0,0,14,5,2,12,330,4,2,7,242,3,18,734,2,6,222
2,0,3,7,1643,0,14,5,11,3,18,698,2,7,220,2,11,414
0,2,3,13,637,3,7,1695,15,2,7,213,2,12,412,0,13,4
3,1,0,7,1633,3,13,655,15,2,12,394,0,14,5,2,6,1783
3,1,0,14,5,0,7,1685,15,0,14,5,3,7,1779,2,12,743
0,1,3,3,1169,0,14,5,15,3,7,1690,3,13,740,0,6,1773
0,2,2,7,295,3,3,1202,15,3,13,703,0,7,1769,0,13,4
3,1,3,13,637,2,7,302,15,0,7,1680,0,14,5,2,2,1290
2,0,0,7,171,3,13,655,15,0,14,5,3,3,1286,2,6,373
3,1,3,4,734,0,7,175,15,3,3,1223,2,7,371,2,12,743
0,0,3,3,337,3,4,756,15,2,7,354,3,13,740,0,6,208
3,1,0,7,1359,3,3,345,15,3,13,703,0,7,206,2,3,844
3,1,0,1,1099,0,7,1400,15,0,7,199,3,4,841,2,2,433
0,1,3,7,729,0,1,1130,15,3,4,800,3,3,430,0,6,1488
0,1,0,7,1498,3,7,750,15,3,3,410,0,7,1484,0,0,1218
3,1,0,7,493,0,7,1546,15,0,7,1414,0,1,1214,2,6,838
0,1,0,14,7,0,7,505,15,0,1,1155,3,7,835,0,6,1634
0,1,0,0,0,0,14,7,15,3,7,794,0,7,1630,0,6,593
0,2,0,0,0,0,0,0,15,0,7,1547,0,7,590,0,13,6
0,0,3,7,1182,0,14,5,15,0,0,0,0,0,0,0,6,425
0,2,3,18,724,3,7,1215,15,0,0,0,0,7,423,0,13,4
3,1,3,7,1421,3,18,745,15,0,7,403,0,14,5,2,6,1303
3,1,3,7,525,3,7,1465,15,0,14,5,3,7,1299,2,17,833
3,1,0,14,5,3,7,538,15,3,7,1236,3,18,830,2,6,1553
3,1,0,7,1166,0,14,5,15,3,18,789,3,7,1549,2,6,626
0,2,3,15,1278,0,7,1199,15,3,7,1471,3,7,623,0,13,4
0,1,3,17,870,3,15,1316,15,3,7,595,0,14,5,0,6,1287
3,1,3,13,637,3,17,897,15,0,14,5,0,7,1283,2,14,1404
3,1,3,7,885,3,13,655,15,0,7,1220,3,15,1400,2,16,985
3,1,0,14,1,3,7,912,15,3,15,1331,3,17,981,2,12,743
3,1,0,7,1652,0,14,1,15,3,17,933,3,13,740,2,6,1000
0,2,3,3,1169,0,7,1704,15,3,13,703,3,7,996,0,13,0
0,1,3,7,911,3,3,1202,15,3,7,948,0,14,1,0,6,1792
3,1,3,18,631,3,7,939,15,0,14,1,0,7,1787,2,2,1290
3,1,3,7,526,3,18,649,15,0,7,1697,3,3,1286,2,6,1027
3,1,3,5,1382,3,7,539,15,3,3,1223,3,7,1023,2,17,737
3,1,0,7,814,3,5,1423,15,3,7,973,3,18,734,2,6,627
3,1,3,13,749,0,7,840,15,3,18,698,3,7,624,2,4,1511
0,1,3,7,1009,3,13,771,15,3,7,596,3,5,1507,0,6,928
3,1,0,14,7,3,7,1039,15,3,5,1432,0,7,925,2,12,859
3,1,0,0,0,0,14,7,15,0,7,878,3,13,856,2,6,1127
0,2,0,0,0,0,0,0,15,3,13,813,3,7,1123,0,13,6
2,0,3,17,1227,3,15,1341,15,0,0,0,0,0,0,2,8,401
3,1,3,18,631,3,17,1262,15,0,0,0,2,9,399,2,14,1429
3,1,0,7,704,3,18,649,15,2,9,381,3,15,1425,2,16,1350
3,1,0,14,7,0,7,724,15,3,15,1356,3,17,1346,2,17,737
0,1,0,0,0,0,14,7,15,3,17,1280,3,18,734,0,6,812
0,2,0,0,0,0,0,0,15,3,18,698,0,7,809,0,13,6
2,0,3,7,595,3,13,771,15,0,0,0,0,0,0,2,12,178
3,1,3,13,537,3,7,612,15,0,0,0,2,13,176,2,12,859
3,1,3,3,337,3,13,550,15,2,13,169,3,13,856,2,6,700
3,1,3,7,1478,3,3,345,15,3,13,813,3,7,697,2,12,638
3,1,3,18,724,3,7,1524,15,3,7,663,3,13,635,2,2,433
3,1,2,7,273,3,18,745,15,3,13,606,3,3,430,2,6,1612
3,1,0,14,5,2,7,280,15,3,3,410,3,7,1608,2,17,833
2,0,3,13,1219,0,14,5,4,3,7,1526,3,18,830,2,6,348
0,2,3,17,860,3,13,1254,15,3,18,789,2,7,346,0,13,4
3,1,3,9,1520,3,17,887,15,2,7,331,0,14,5,2,12,1342
3,1,0,7,979,3,9,1570,15,0,14,5,3,13,1338,2,16,975
3,1,3,4,734,0,7,1008,15,3,13,1272,3,17,971,2,8,1658
0,1,3,17,1177,3,4,756,15,3,17,923,3,9,1654,0,6,1096
3,1,3,2,1051,3,17,1210,15,3,9,1570,0,7,1092,2,3,844
3,1,0,7,973,3,2,1081,15,0,7,1040,3,4,841,2,16,1298
3,1,0,14,7,0,7,1002,15,3,4,800,3,17,1294,2,1,1169
0,1,0,7,86,0,14,7,15,3,17,1231,3,2,1165,0,6,1090
0,2,2,2,265,0,7,88,15,3,2,1111,0,7,1086,0,13,6
0,0,3,13,637,2,2,272,2,0,7,1034,0,14,7,0,6,93
2,0,2,7,227,3,13,655,9,0,14,7,0,7,91,2,1,337
3,1,0,14,5,2,7,232,9,0,7,84,2,2,335,2,12,743
2,0,0,8,60,0,14,5,9,2,2,320,3,13,740,2,6,277
0,2,3,7,1511,0,8,61,15,3,13,703,2,7,275,0,13,4
0,2,0,8,53,3,7,1560,15,2,7,262,0,14,5,3,7,60
3,1,2,12,92,0,8,54,15,0,14,5,0,8,59,2,6,1648
0,2,2,12,186,2,12,94,15,0,8,54,3,7,1644,3,7,53
2,0,0,14,5,2,12,190,15,3,7,1561,0,8,52,2,11,99
2,0,1,12,211,0,14,5,15,0,8,47,2,12,97,2,11,227
0,2,0,14,6,1,12,216,15,2,12,90,2,12,225,0,13,4
1,0,2,12,99,0,14,6,15,2,12,218,0,14,5,2,11,260
0,2,1,7,100,2,12,101,15,0,14,5,1,12,258,0,13,5
2,0,0,8,44,1,7,102,15,1,12,247,0,14,6,2,11,106
1,0,0,7,144,0,8,45,15,0,14,6,2,12,104,2,6,107
0,2,0,14,62,0,7,147,15,2,12,97,1,7,105,0,7,44
0,0,0,7,1398,0,14,63,15,1,7,98,0,8,43,0,6,166
0,2,2,12,310,0,7,1441,15,0,8,39,0,7,164,0,13,62
0,1,0,14,62,2,12,318,15,0,7,157,0,14,61,0,6,1529
2,0,0,14,3,0,14,63,15,0,14,56,0,7,1525,2,11,395
0,2,0,8,12,0,14,3,15,0,7,1448,2,12,393,0,13,62
0,2,0,14,4,0,8,12,15,2,12,375,0,14,61,0,13,2
0,2,0,7,41,0,14,4,15,0,14,56,0,14,3,3,7,11
0,2,0,0,0,0,7,42,15,0,14,3,0,8,11,0,13,3
0,2,0,0,0,0,0,0,15,0,8,11,0,14,4,0,6,41
1,0,2,7,233,1,7,236,15,0,0,0,0,0,0,2,6,364
1,0,0,8,14,2,7,240,15,0,0,0,1,7,362,2,6,282
2,0,0,0,0,0,8,14,15,1,7,346,1,7,280,2,6,289
0,2,0,0,0,0,0,0,15,1,7,267,2,7,287,3,7,13
1,0,2,1,232,2,7,308,15,0,0,0,0,0,0,2,2,297
2,0,3,15,1549,2,1,239,15,0,0,0,1,3,295,2,6,380
2,0,3,3,337,3,15,1599,15,1,3,281,2,7,378,2,0,287
3,1,3,7,486,3,3,345,15,2,7,361,2,1,285,2,14,1687
3,1,3,13,637,3,7,498,15,2,1,272,3,15,1683,2,2,433
3,1,3,17,1396,3,13,655,15,3,15,1599,3,3,430,2,6,586
3,1,0,14,5,3,17,1439,15,3,3,410,3,7,583,2,12,743
3,1,3,17,1582,0,14,5,15,3,7,556,3,13,740,2,16,1527
0,2,0,14,5,3,17,1632,15,3,13,703,3,17,1523,0,13,4
3,1,3,17,742,0,14,5,15,3,17,1446,0,14,5,2,16,1720
0,2,3,4,734,3,17,764,15,0,14,5,3,17,1716,0,13,4
3,1,3,7,416,3,4,756,15,3,17,1630,0,14,5,2,16,852
3,1,0,7,973,3,7,426,15,0,14,5,3,17,849,2,3,844
3,1,0,14,7,0,7,1002,15,3,17,807,3,4,841,2,6,514
0,1,0,0,0,0,14,7,15,3,4,800,3,7,511,0,6,1090
0,2,0,0,0,0,0,0,15,3,7,489,0,7,1086,0,13,6
2,0,3,13,1514,0,7,1002,15,0,0,0,0,0,0,2,14,347
0,1,0,7,1109,3,13,1563,15,0,0,0,2,15,345,0,6,1090
3,1,3,5,1382,0,7,1141,15,2,15,330,0,7,1086,2,12,1651
0,1,3,15,1180,3,5,1423,15,0,7,1034,3,13,1647,0,6,1229
3,1,3,7,1147,3,15,1213,15,3,13,1564,0,7,1225,2,4,1511
3,1,3,7,1070,3,7,1179,15,0,7,1166,3,5,1507,2,14,1301
3,1,3,7,844,3,7,1100,15,3,5,1432,3,15,1297,2,6,1267
3,1,0,14,5,3,7,870,15,3,15,1234,3,7,1263,2,6,1188
3,1,3,10,1006,0,14,5,15,3,7,1201,3,7,1184,2,6,958
0,2,0,7,1652,3,10,1036,15,3,7,1127,3,7,954,0,13,4
3,1,0,14,5,0,7,1704,15,3,7,906,0,14,5,2,9,1124
0,1,3,7,1430,0,14,5,15,0,14,5,3,10,1120,0,6,1792
0,2,3,3,1169,3,7,1474,15,3,10,1067,0,7,1787,0,13,4
3,1,0,7,971,3,3,1202,15,0,7,1697,0,14,5,2,6,1562
3,1,3,13,537,0,7,1000,15,0,14,5,3,7,1558,2,2,1290
0,1,3,9,1500,3,13,550,15,3,7,1479,3,3,1286,0,6,1088
3,1,3,7,379,3,9,1548,15,3,3,1223,0,7,1084,2,12,638
3,1,3,4,734,3,7,389,15,0,7,1032,3,13,635,2,8,1636
3,1,3,7,975,3,4,756,15,3,13,606,3,9,1632,2,6,477
3,1,3,4,734,3,7,1004,15,3,9,1549,3,7,474,2,3,844
3,1,3,7,1425,3,4,756,15,3,7,453,3,4,841,2,6,1092
3,1,3,3,427,3,7,1469,15,3,4,800,3,7,1088,2,3,844
3,1,3,7,1452,3,3,437,15,3,7,1036,3,4,841,2,6,1557
3,1,3,18,349,3,7,1497,15,3,4,800,3,7,1553,2,2,525
3,1,0,14,7,3,18,358,15,3,7,1475,3,3,522,2,6,1585
3,1,0,0,0,0,14,7,15,3,3,499,3,7,1581,2,17,446
0,2,0,0,0,0,0,0,15,3,7,1501,3,18,443,0,13,6
0,0,0,7,1652,3,2,1568,15,0,0,0,0,0,0,0,6,296
3,1,3,18,355,0,7,1704,15,0,0,0,0,7,294,2,1,1656
0,1,3,7,1249,3,18,365,15,0,7,280,3,2,1652,0,6,1792
3,1,3,7,1070,3,7,1284,15,3,2,1568,0,7,1787,2,17,453
3,1,3,7,844,3,7,1100,15,0,7,1697,3,18,450,2,6,1372
3,1,0,14,5,3,7,870,15,3,18,429,3,7,1368,2,6,1188
3,1,3,4,1063,0,14,5,15,3,7,1301,3,7,1184,2,6,958
0,2,0,7,1539,3,4,1093,15,3,7,1127,3,7,954,0,13,4
3,1,3,7,1249,0,7,1589,15,3,7,906,0,14,5,2,3,1181
0,1,3,7,1070,3,7,1284,15,0,14,5,3,4,1177,0,6,1677
3,1,3,7,998,3,7,1100,15,3,4,1121,0,7,1673,2,6,1372
3,1,0,14,5,3,7,1028,15,0,7,1589,3,7,1368,2,6,1188
3,1,3,10,1006,0,14,5,15,3,7,1301,3,7,1184,2,6,1116
0,2,0,7,1652,3,10,1036,15,3,7,1127,3,7,1112,0,13,4
3,1,0,14,5,0,7,1704,15,3,7,1059,0,14,5,2,9,1124
0,1,3,10,1593,0,14,5,15,0,14,5,3,10,1120,0,6,1792
0,2,3,5,1382,3,10,1644,15,3,10,1067,0,7,1787,0,13,4
3,1,3,15,1179,3,5,1423,15,0,7,1697,0,14,5,2,9,1732
3,1,3,7,1127,3,15,1212,15,0,14,5,3,10,1728,2,4,1511
3,1,3,7,717,3,7,1159,15,3,10,1639,3,5,1507,2,14,1300
3,1,0,7,1422,3,7,737,15,3,5,1432,3,15,1296,2,6,1247
3,1,3,18,724,0,7,1466,15,3,15,1233,3,7,1243,2,6,825
0,1,3,7,609,3,18,745,15,3,7,1184,3,7,822,0,6,1554
3,1,0,14,7,3,7,627,15,3,7,781,0,7,1550,2,17,833
3,1,0,0,0,0,14,7,15,0,7,1472,3,18,830,2,6,715
0,2,0,0,0,0,0,0,15,3,18,789,3,7,712,0,13,6
2,0,3,7,1147,0,7,1141,15,0,0,0,0,0,0,2,2,89
0,1,3,7,1070,3,7,1179,15,0,0,0,2,3,87,0,6,1229
3,1,3,7,844,3,7,1100,15,2,3,80,0,7,1225,2,6,1267
3,1,0,7,1532,3,7,870,15,0,7,1166,3,7,1263,2,6,1188
3,1,3,18,404,0,7,1582,15,3,7,1201,3,7,1184,2,6,958
0,1,3,13,637,3,18,414,15,3,7,1127,3,7,954,0,6,1670
3,1,3,7,887,3,13,655,15,3,7,906,0,7,1666,2,17,502
3,1,3,2,572,3,7,914,15,0,7,1582,3,18,499,2,12,743
3,1,0,14,5,3,2,589,15,3,18,478,3,13,740,2,6,1002
3,1,3,2,767,0,14,5,15,3,13,703,3,7,998,2,1,677
0,2,3,3,427,3,2,789,15,3,7,950,3,2,674,0,13,4
3,1,0,7,1109,3,3,437,15,3,2,642,0,14,5,2,1,877
3,1,3,7,1147,0,7,1141,15,0,14,5,3,2,874,2,2,525
0,1,3,7,1070,3,7,1179,15,3,2,829,3,3,522,0,6,1229
3,1,3,7,998,3,7,1100,15,3,3,499,0,7,1225,2,6,1267
3,1,0,7,1166,3,7,1028,15,0,7,1166,3,7,1263,2,6,1188
3,1,3,15,1553,0,7,1199,15,3,7,1201,3,7,1184,2,6,1116
0,1,3,3,337,3,15,1603,15,3,7,1127,3,7,1112,0,6,1287
3,1,3,17,1493,3,3,345,15,3,7,1059,0,7,1283,2,14,1691
3,1,3,7,1257,3,17,1541,15,0,7,1220,3,15,1687,2,2,433
3,1,3,2,573,3,7,1293,15,3,15,1603,3,3,430,2,16,1629
3,1,0,14,7,3,2,590,15,3,3,410,3,17,1625,2,6,1381
3,1,0,0,0,0,14,7,15,3,17,1543,3,7,1377,2,1,678
0,2,0,0,0,0,0,0,15,3,7,1310,3,2,675,0,13,6
2,0,0,7,1109,3,15,1213,15,0,0,0,0,0,0,2,1,342
3,1,3,7,1147,0,7,1141,15,0,0,0,2,2,340,2,14,1301
0,1,3,7,1070,3,7,1179,15,2,2,325,3,15,1297,0,6,1229
3,1,0,14,5,3,7,1100,15,3,15,1234,0,7,1225,2,6,1267
3,1,3,4,734,0,14,5,15,0,7,1166,3,7,1263,2,6,1188
0,2,3,9,798,3,4,756,15,3,7,1201,3,7,1184,0,13,4
3,1,3,15,356,3,9,823,15,3,7,1127,0,14,5,2,3,844
3,1,3,3,1169,3,15,366,15,0,14,5,3,4,841,2,8,911
3,1,3,7,1508,3,3,1202,15,3,4,800,3,9,908,2,14,454
3,1,3,1,1140,3,7,1557,15,3,9,861,3,15,451,2,2,1290
3,1,0,14,5,3,1,1172,15,3,15,430,3,3,1286,2,6,1645
3,1,0,7,1532,0,14,5,15,3,3,1223,3,7,1641,2,0,1260
0,2,3,7,511,0,7,1582,15,3,7,1558,3,1,1256,0,13,4
0,1,3,13,637,3,7,524,15,3,1,1196,0,14,5,0,6,1670
3,1,0,7,815,3,13,655,15,0,14,5,0,7,1666,2,6,612
3,1,0,14,7,0,7,841,15,0,7,1582,3,7,609,2,12,743
0,1,0,0,0,0,14,7,15,3,7,581,3,13,740,0,6,929
0,2,0,0,0,0,0,0,15,3,13,703,0,7,926,0,13,6
1,0,3,1,1140,3,7,1557,15,0,0,0,0,0,0,2,2,297
3,1,0,14,5,3,1,1172,15,0,0,0,1,3,295,2,6,1645
