cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,10,3,6,578,3,11,530,12,0,12,4,3,11,604,2,5,579
3,1,10,3,16,536,3,6,581,12,3,11,594,3,6,576,2,10,532
3,1,10,3,6,635,3,16,539,12,3,6,566,3,11,529,2,5,583
3,1,10,0,12,4,3,6,638,12,3,11,519,3,6,580,2,15,541
3,1,10,3,3,496,0,12,4,12,3,6,570,3,16,538,2,5,640
0,2,10,3,6,556,3,3,499,12,3,16,528,3,6,637,0,11,3
3,1,10,3,16,536,3,6,559,12,3,6,624,0,12,4,2,2,501
3,1,10,3,6,633,3,16,539,12,0,12,4,3,3,498,2,5,561
3,1,10,1,6,263,3,6,636,12,3,3,488,3,6,558,2,15,541
3,1,10,1,6,417,1,6,263,12,3,6,548,3,16,538,2,5,638
1,0,2,1,6,206,1,6,419,12,3,16,528,3,6,635,2,5,262
1,0,7,0,12,4,1,6,206,12,3,6,622,1,6,262,2,5,420
1,0,7,3,6,519,0,12,4,12,1,6,255,1,6,420,2,5,205
0,2,10,3,11,490,3,6,522,12,1,6,410,1,6,205,0,11,3
3,1,10,3,6,600,3,11,493,12,1,6,198,0,12,4,2,5,524
3,1,10,3,11,527,3,6,603,12,0,12,4,3,6,521,2,10,495
3,1,10,0,7,22,3,11,530,12,3,6,511,3,11,492,2,5,605
3,1,10,3,3,482,0,7,22,12,3,11,482,3,6,602,2,10,532
0,2,3,0,7,70,3,3,485,12,3,6,592,3,11,529,0,6,21
3,1,10,0,12,6,0,7,70,12,3,11,519,0,7,22,2,2,487
0,2,3,0,0,0,0,12,6,12,0,7,22,3,3,484,0,6,69
0,2,10,0,0,0,0,0,0,12,3,3,474,0,7,70,0,11,5
1,0,10,1,3,377,0,12,5,12,0,0,0,0,0,0,2,0,326
0,2,10,3,6,633,1,3,378,12,0,0,0,1,1,326,0,11,4
1,0,10,3,13,653,3,6,636,12,1,1,318,0,12,5,2,2,379
3,1,10,3,3,496,3,13,656,12,0,12,5,1,3,379,2,5,638
3,1,10,3,6,556,3,3,499,12,1,3,371,3,6,635,2,12,658
3,1,10,3,6,579,3,6,559,12,3,6,622,3,13,655,2,2,501
3,1,10,3,6,600,3,6,582,12,3,13,642,3,3,498,2,5,561
3,1,10,3,11,527,3,6,603,12,3,3,488,3,6,558,2,5,584
3,1,10,0,7,26,3,11,530,12,3,6,548,3,6,581,2,5,605
3,1,10,3,3,482,0,7,26,12,3,6,571,3,6,602,2,10,532
0,2,3,0,7,73,3,3,485,5,3,6,592,3,11,529,0,6,25
3,1,10,0,12,6,0,7,73,12,3,11,519,0,7,26,2,2,487
0,2,3,1,10,335,0,12,6,12,0,7,26,3,3,484,0,6,72
0,2,10,1,17,339,1,10,336,12,3,3,474,0,7,73,0,11,5
1,0,2,1,10,387,1,17,340,12,0,7,71,0,12,6,2,9,336
1,0,7,0,10,279,1,10,388,12,0,12,6,1,10,336,2,16,340
1,0,7,0,0,0,0,10,280,12,1,10,328,1,17,340,2,9,389
0,0,10,0,0,0,0,0,0,3,1,17,332,1,10,389,0,9,279
1,0,10,1,10,297,1,10,415,12,0,0,0,0,0,0,2,5,445
1,0,10,1,10,394,1,10,298,12,0,0,0,1,6,443,2,9,416
1,0,10,0,6,374,1,10,395,12,1,6,433,1,10,416,2,9,298
1,0,10,0,7,181,0,6,375,12,1,10,406,1,10,298,2,9,396
0,0,10,0,12,4,0,7,181,12,1,10,290,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,3,6,180
0,2,10,0,7,90,1,6,262,12,0,6,368,0,7,180,0,11,3
1,0,10,1,6,262,0,7,90,12,0,7,173,0,12,4,2,5,261
0,2,3,1,6,197,1,6,262,5,0,12,4,1,6,261,3,6,89
1,0,8,1,6,262,1,6,197,11,1,6,254,0,7,89,2,5,261
1,0,8,0,7,119,1,6,262,11,0,7,87,1,6,261,2,5,196
1,0,8,0,12,6,0,7,119,11,1,6,254,1,6,196,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,189,1,6,261,3,6,118
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,118,0,11,5
1,0,10,1,6,269,0,6,268,12,0,0,0,0,0,0,2,2,379
0,0,10,1,6,230,1,6,270,12,0,0,0,1,3,379,0,5,267
1,0,10,1,10,297,1,6,230,12,1,3,371,0,6,267,2,5,269
1,0,1,1,6,262,1,10,298,3,0,6,259,1,6,269,2,5,229
1,0,6,1,6,285,1,6,262,9,1,6,261,1,6,229,2,9,298
1,0,6,1,6,464,1,6,286,9,1,6,222,1,10,298,2,5,261
1,0,6,1,6,269,1,6,467,9,1,10,290,1,6,261,2,5,285
1,0,6,1,6,287,1,6,270,9,1,6,254,1,6,285,2,5,469
1,0,6,1,6,437,1,6,288,9,1,6,277,1,6,466,2,5,269
1,0,6,0,12,4,1,6,440,9,1,6,456,1,6,269,2,5,287
1,0,6,3,6,579,0,12,4,9,1,6,261,1,6,287,2,5,441
0,2,10,3,6,652,3,6,582,12,1,6,279,1,6,439,0,11,3
3,1,10,3,11,527,3,6,655,12,1,6,429,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,623,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,626,12,3,11,519,3,8,643,2,5,505
3,1,10,1,6,419,0,12,4,12,3,8,630,3,6,502,2,5,628
0,2,10,0,12,194,1,6,422,12,3,6,492,3,6,625,0,11,3
1,0,10,2,15,276,0,12,194,12,3,6,613,0,12,4,2,5,423
0,2,10,3,3,482,2,15,277,12,0,12,4,1,6,423,0,11,193
2,0,10,3,1,634,3,3,485,12,1,6,413,0,12,193,2,14,276
3,1,10,1,6,344,3,1,637,12,0,12,186,2,15,276,2,2,487
3,1,10,1,6,262,1,6,345,12,2,15,268,3,3,484,2,0,639
1,0,2,1,10,378,1,6,262,12,3,3,474,3,1,636,2,5,345
1,0,7,1,6,226,1,10,379,12,3,1,623,1,6,345,2,5,261
1,0,7,0,12,4,1,6,226,12,1,6,337,1,6,261,2,9,380
1,0,7,3,6,571,0,12,4,12,1,6,254,1,10,380,2,5,225
0,2,10,1,10,442,3,6,574,12,1,10,372,1,6,225,0,11,3
3,1,10,0,7,83,1,10,445,12,1,6,218,0,12,4,2,5,576
1,0,10,0,12,4,0,7,83,12,0,12,4,3,6,573,2,9,447
0,2,4,3,11,592,0,12,4,12,3,6,563,1,10,445,3,6,82
0,2,10,3,15,643,3,11,595,12,1,10,435,0,7,82,0,11,3
3,1,10,3,3,482,3,15,646,12,0,7,80,0,12,4,2,10,597
3,1,10,2,10,252,3,3,485,12,0,12,4,3,11,594,2,14,648
3,1,10,3,16,523,2,10,252,12,3,11,584,3,15,645,2,2,487
2,0,10,2,10,253,3,16,526,12,3,15,632,3,3,484,2,9,251
3,1,10,3,11,527,2,10,253,12,3,3,474,2,10,251,2,15,528
2,0,1,2,10,411,3,11,530,3,2,10,244,3,16,525,2,9,252
3,1,6,3,4,539,2,10,412,9,3,16,515,2,10,252,2,10,532
2,0,6,2,10,216,3,4,542,9,2,10,245,3,11,529,2,9,413
3,1,6,0,12,4,2,10,216,9,3,11,519,2,10,413,2,3,544
2,0,6,1,6,260,0,12,4,9,2,10,403,3,4,541,2,9,215
0,2,10,1,6,424,1,6,260,12,3,4,531,2,10,215,0,11,3
1,0,2,1,10,258,1,6,427,12,2,10,208,0,12,4,2,5,259
1,0,7,1,10,364,1,10,258,12,0,12,4,1,6,259,2,5,428
1,0,7,0,12,4,1,10,365,12,1,6,252,1,6,428,2,9,257
1,0,7,3,11,538,0,12,4,3,1,6,418,1,10,257,2,9,366
0,2,10,3,8,636,3,11,541,12,1,10,250,1,10,366,0,11,3
3,1,10,3,6,485,3,8,639,12,1,10,358,0,12,4,2,10,543
3,1,10,3,11,592,3,6,488,12,0,12,4,3,11,540,2,7,641
3,1,10,3,15,483,3,11,595,12,3,11,530,3,8,638,2,5,490
3,1,10,3,3,482,3,15,486,12,3,8,625,3,6,487,2,10,597
3,1,10,3,6,544,3,3,485,12,3,6,477,3,11,594,2,14,488
3,1,10,3,1,550,3,6,547,12,3,11,584,3,15,485,2,2,487
3,1,10,3,11,527,3,1,553,12,3,15,475,3,3,484,2,5,549
3,1,10,3,6,555,3,11,530,12,3,3,474,3,6,546,2,0,555
3,1,10,3,16,536,3,6,558,12,3,6,536,3,1,552,2,10,532
3,1,10,0,6,228,3,16,539,12,3,1,542,3,11,529,2,5,560
3,1,10,0,12,4,0,6,228,12,3,11,519,3,6,557,2,15,541
0,0,1,3,6,579,0,12,4,12,3,6,547,3,16,538,0,5,227
0,2,10,3,6,600,3,6,582,12,3,16,528,0,6,227,0,11,3
3,1,10,3,11,527,3,6,603,12,0,6,220,0,12,4,2,5,584
3,1,10,0,7,58,3,11,530,12,0,12,4,3,6,581,2,5,605
3,1,10,3,3,482,0,7,58,12,3,6,571,3,6,602,2,10,532
0,2,3,0,7,87,3,3,485,12,3,6,592,3,11,529,3,6,57
3,1,10,0,12,6,0,7,87,12,3,11,519,0,7,58,2,2,487
0,2,3,1,10,335,0,12,6,12,0,7,57,3,3,484,0,6,86
0,2,10,1,17,339,1,10,336,12,3,3,474,0,7,86,0,11,5
1,0,2,1,10,387,1,17,340,12,0,7,84,0,12,6,2,9,336
1,0,7,0,10,279,1,10,388,12,0,12,6,1,10,336,2,16,340
1,0,7,0,0,0,0,10,280,12,1,10,328,1,17,340,2,9,389
0,0,10,0,0,0,0,0,0,3,1,17,332,1,10,389,0,9,279
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,116,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,116,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,0,6,115
0,2,10,0,7,51,1,6,262,12,0,6,368,0,7,115,0,11,3
1,0,10,1,6,262,0,7,51,12,0,7,113,0,12,4,2,5,261
0,2,3,1,6,264,1,6,262,5,0,12,4,1,6,261,3,6,50
1,0,8,1,6,262,1,6,264,11,1,6,254,0,7,51,2,5,261
1,0,8,0,7,126,1,6,262,11,0,7,50,1,6,261,2,5,263
1,0,8,0,12,6,0,7,126,11,1,6,254,1,6,263,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,256,1,6,261,3,6,125
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,125,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,0,6,286,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,1,10,233,0,6,287,9,1,6,320,1,10,298,2,5,261
0,0,6,1,4,284,1,10,233,9,1,10,290,1,6,261,0,5,286
1,0,6,1,10,463,1,4,285,12,1,6,254,0,6,286,2,9,232
1,0,6,1,6,269,1,10,466,12,0,6,278,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,2,499,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,16,536,3,2,502,12,1,6,279,1,6,439,0,11,3
3,1,10,2,17,272,3,16,539,12,1,6,429,0,12,4,2,1,504
3,1,10,1,10,360,2,17,273,12,0,12,4,3,2,501,2,15,541
2,0,10,3,11,527,1,10,361,12,3,2,491,3,16,538,2,16,272
1,0,10,0,7,25,3,11,530,12,3,16,528,2,17,272,2,9,361
3,1,10,0,12,4,0,7,25,12,2,17,264,1,10,361,2,10,532
0,2,3,3,16,613,0,12,4,12,1,10,353,3,11,529,0,6,24
0,2,10,3,6,579,3,16,616,12,3,11,519,0,7,25,0,11,3
3,1,10,0,6,257,3,6,582,12,0,7,25,0,12,4,2,15,618
3,1,10,3,11,527,0,6,257,12,0,12,4,3,16,615,2,5,584
0,0,10,0,7,29,3,11,530,1,3,16,603,3,6,581,0,5,256
3,1,10,0,12,4,0,7,29,12,3,6,571,0,6,256,2,10,532
0,2,3,3,6,638,0,12,4,12,0,6,249,3,11,529,0,6,28
0,2,10,0,7,112,3,6,641,12,3,11,519,0,7,29,0,11,3
3,1,10,0,12,4,0,7,112,12,0,7,29,0,12,4,2,5,643
0,2,4,3,6,615,0,12,4,12,0,12,4,3,6,640,3,6,111
0,2,10,0,7,47,3,6,618,12,3,6,627,0,7,111,0,11,3
3,1,10,0,12,4,0,7,47,12,0,7,109,0,12,4,2,5,620
0,2,4,3,6,579,0,12,4,12,0,12,4,3,6,617,3,6,46
0,2,10,3,6,652,3,6,582,12,3,6,605,0,7,47,0,11,3
3,1,10,3,11,527,3,6,655,12,0,7,46,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,14,645,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,11,543,3,14,648,12,3,6,492,3,6,566,0,11,3
3,1,10,3,6,657,3,11,546,12,3,6,556,0,12,4,2,13,650
3,1,10,3,3,585,3,6,660,12,0,12,4,3,14,647,2,10,548
3,1,10,3,5,618,3,3,588,12,3,14,634,3,11,545,2,5,662
3,1,10,3,6,515,3,5,621,12,3,11,535,3,6,659,2,2,590
3,1,10,3,16,536,3,6,518,12,3,6,646,3,3,587,2,4,623
3,1,10,2,6,407,3,16,539,12,3,3,577,3,5,620,2,5,520
3,1,10,0,6,583,2,6,408,12,3,5,608,3,6,517,2,15,541
2,0,10,0,7,137,0,6,586,12,3,6,507,3,16,538,2,5,409
0,1,10,1,6,419,0,7,137,12,3,16,528,2,6,409,0,5,588
0,2,4,0,12,194,1,6,422,12,2,6,399,0,6,585,0,6,136
1,0,10,2,15,248,0,12,194,12,0,6,575,0,7,136,2,5,423
0,2,10,0,12,4,2,15,248,12,0,7,129,1,6,423,0,11,193
2,0,10,3,11,507,0,12,4,12,1,6,413,0,12,193,2,14,247
0,2,10,3,6,541,3,11,510,12,0,12,186,2,15,247,0,11,3
3,1,10,3,6,551,3,6,544,12,2,15,240,0,12,4,2,10,512
3,1,10,3,3,482,3,6,554,12,0,12,4,3,11,509,2,5,546
3,1,10,3,15,594,3,3,485,12,3,11,499,3,6,543,2,5,556
3,1,10,3,6,531,3,15,597,12,3,6,533,3,6,553,2,2,487
3,1,10,3,6,526,3,6,534,12,3,6,543,3,3,484,2,14,599
3,1,10,0,12,4,3,6,529,12,3,3,474,3,15,596,2,5,536
3,1,10,3,11,543,0,12,4,12,3,15,586,3,6,533,2,5,531
0,2,10,3,6,656,3,11,546,12,3,6,523,3,6,528,0,11,3
3,1,10,3,16,536,3,6,659,12,3,6,518,0,12,4,2,10,548
3,1,10,2,6,427,3,16,539,12,0,12,4,3,11,545,2,5,661
3,1,10,3,11,527,2,6,430,12,3,11,535,3,6,658,2,15,541
2,0,10,2,6,451,3,11,530,12,3,6,645,3,16,538,2,5,431
3,1,10,3,4,539,2,6,454,12,3,16,528,2,6,431,2,10,532
2,0,10,2,10,247,3,4,542,12,2,6,421,3,11,529,2,5,456
3,1,10,0,12,4,2,10,247,12,3,11,519,2,6,454,2,3,544
2,0,10,3,3,585,0,12,4,12,2,6,444,3,4,541,2,9,246
0,2,10,1,6,426,3,3,588,12,3,4,531,2,10,246,0,11,3
3,1,10,1,1,326,1,6,429,12,2,10,239,0,12,4,2,2,590
1,0,10,3,3,482,1,1,327,12,0,12,4,3,3,587,2,5,430
1,0,10,1,6,311,3,3,485,12,3,3,577,1,6,430,2,0,327
3,1,10,1,10,395,1,6,312,12,1,6,420,1,1,327,2,2,487
1,0,2,0,12,4,1,10,396,12,1,1,319,3,3,484,2,5,312
1,0,7,3,6,571,0,12,4,12,3,3,474,1,6,312,2,9,397
0,2,10,1,10,442,3,6,574,12,1,6,304,1,10,397,0,11,3
3,1,10,0,6,106,1,10,445,12,1,10,387,0,12,4,2,5,576
1,0,10,0,12,4,0,6,106,12,0,12,4,3,6,573,2,9,447
0,2,4,3,6,588,0,12,4,12,3,6,563,1,10,445,3,5,105
0,2,10,3,16,536,3,6,591,12,1,10,435,0,6,105,0,11,3
3,1,10,3,6,505,3,16,539,12,0,6,103,0,12,4,2,5,593
3,1,10,3,11,527,3,6,508,12,0,12,4,3,6,590,2,15,541
3,1,10,2,6,408,3,11,530,12,3,6,580,3,16,538,2,5,510
3,1,10,3,16,536,2,6,409,12,3,16,528,3,6,507,2,10,532
2,0,10,2,6,293,3,16,539,12,3,6,497,3,11,529,2,5,410
3,1,10,2,10,224,2,6,294,12,3,11,519,2,6,410,2,15,541
2,0,10,0,12,4,2,10,224,12,2,6,400,3,16,538,2,5,294
2,0,10,2,6,469,0,12,4,12,3,16,528,2,6,294,2,9,223
0,2,10,3,4,539,2,6,472,12,2,6,286,2,10,223,0,11,3
2,0,10,2,6,467,3,4,542,12,2,10,216,0,12,4,2,5,474
3,1,10,3,16,536,2,6,470,12,0,12,4,2,6,471,2,3,544
2,0,10,2,10,329,3,16,539,12,2,6,461,3,4,541,2,5,472
3,1,10,0,12,4,2,10,330,12,3,4,531,2,6,469,2,15,541
2,0,10,2,10,239,0,12,4,12,2,6,459,3,16,538,2,9,330
0,2,10,2,6,237,2,10,239,12,3,16,528,2,10,330,0,11,3
2,0,10,3,11,527,2,6,237,12,2,10,322,0,12,4,2,9,238
2,0,10,2,10,333,3,11,530,12,0,12,4,2,10,238,2,5,236
3,1,10,0,12,4,2,10,334,12,2,10,231,2,6,236,2,10,532
2,0,10,3,2,512,0,12,4,12,2,6,229,3,11,529,2,9,334
0,2,10,3,3,585,3,2,515,12,3,11,519,2,10,334,0,11,3
3,1,10,2,6,217,3,3,588,12,2,10,326,0,12,4,2,1,517
3,1,10,0,12,6,2,6,217,12,0,12,4,3,2,514,2,2,590
2,0,10,0,7,103,0,12,6,12,3,2,504,3,3,587,2,5,216
0,2,10,3,16,523,0,7,103,12,3,3,577,2,6,216,0,11,5
0,2,4,2,6,348,3,16,526,12,2,6,209,0,12,6,3,6,102
3,1,10,0,6,583,2,6,349,12,0,12,6,0,7,102,2,15,528
2,0,10,0,7,72,0,6,586,3,0,7,100,3,16,525,2,5,349
0,1,10,0,12,4,0,7,72,12,3,16,515,2,6,349,0,5,588
0,2,4,3,11,527,0,12,4,12,2,6,341,0,6,585,0,6,71
0,2,10,0,7,153,3,11,530,12,0,6,575,0,7,72,0,11,3
3,1,10,0,12,6,0,7,153,12,0,7,70,0,12,4,2,10,532
0,2,3,1,6,263,0,12,6,5,0,12,4,3,11,529,0,6,152
0,2,10,1,6,417,1,6,263,12,3,11,519,0,7,152,0,11,5
1,0,2,1,6,206,1,6,419,12,0,7,145,0,12,6,2,5,262
1,0,7,2,10,430,1,6,206,12,0,12,6,1,6,262,2,5,420
1,0,7,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,114,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,114,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,0,6,113
0,2,10,0,7,16,1,6,262,12,0,6,368,0,7,113,0,11,3
1,0,10,1,6,262,0,7,16,12,0,7,111,0,12,4,2,5,261
0,2,3,1,6,264,1,6,262,5,0,12,4,1,6,261,3,6,15
1,0,8,1,6,262,1,6,264,11,1,6,254,0,7,16,2,5,261
1,0,8,0,7,126,1,6,262,11,0,7,16,1,6,261,2,5,263
1,0,8,0,12,6,0,7,126,11,1,6,254,1,6,263,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,256,1,6,261,3,6,125
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,125,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,0,6,286,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,1,10,233,0,6,287,9,1,6,320,1,10,298,2,5,261
0,0,6,1,4,284,1,10,233,9,1,10,290,1,6,261,0,5,286
1,0,6,1,10,463,1,4,285,12,1,6,254,0,6,286,2,9,232
1,0,6,1,6,269,1,10,466,12,0,6,278,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,2,499,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,16,536,3,2,502,12,1,6,279,1,6,439,0,11,3
3,1,10,2,17,272,3,16,539,12,1,6,429,0,12,4,2,1,504
3,1,10,1,10,360,2,17,273,12,0,12,4,3,2,501,2,15,541
2,0,10,3,11,527,1,10,361,12,3,2,491,3,16,538,2,16,272
1,0,10,0,7,25,3,11,530,12,3,16,528,2,17,272,2,9,361
3,1,10,0,12,4,0,7,25,12,2,17,264,1,10,361,2,10,532
0,2,3,3,16,613,0,12,4,12,1,10,353,3,11,529,0,6,24
0,2,10,3,6,579,3,16,616,12,3,11,519,0,7,25,0,11,3
3,1,10,0,6,257,3,6,582,12,0,7,25,0,12,4,2,15,618
3,1,10,3,11,527,0,6,257,12,0,12,4,3,16,615,2,5,584
0,0,10,0,7,29,3,11,530,1,3,16,603,3,6,581,0,5,256
3,1,10,0,12,4,0,7,29,12,3,6,571,0,6,256,2,10,532
0,2,3,3,6,638,0,12,4,12,0,6,249,3,11,529,0,6,28
0,2,10,0,7,112,3,6,641,12,3,11,519,0,7,29,0,11,3
3,1,10,0,12,4,0,7,112,12,0,7,29,0,12,4,2,5,643
0,2,4,3,6,615,0,12,4,12,0,12,4,3,6,640,3,6,111
0,2,10,0,7,47,3,6,618,12,3,6,627,0,7,111,0,11,3
3,1,10,0,12,4,0,7,47,12,0,7,109,0,12,4,2,5,620
0,2,4,3,6,579,0,12,4,12,0,12,4,3,6,617,3,6,46
0,2,10,3,6,652,3,6,582,12,3,6,605,0,7,47,0,11,3
3,1,10,3,11,527,3,6,655,12,0,7,46,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,14,645,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,11,543,3,14,648,12,3,6,492,3,6,566,0,11,3
3,1,10,3,6,657,3,11,546,12,3,6,556,0,12,4,2,13,650
3,1,10,3,3,585,3,6,660,12,0,12,4,3,14,647,2,10,548
3,1,10,3,5,618,3,3,588,12,3,14,634,3,11,545,2,5,662
3,1,10,3,6,515,3,5,621,12,3,11,535,3,6,659,2,2,590
3,1,10,3,16,536,3,6,518,12,3,6,646,3,3,587,2,4,623
3,1,10,2,6,407,3,16,539,12,3,3,577,3,5,620,2,5,520
3,1,10,0,6,583,2,6,408,12,3,5,608,3,6,517,2,15,541
2,0,10,0,7,141,0,6,586,12,3,6,507,3,16,538,2,5,409
0,1,10,1,6,419,0,7,141,12,3,16,528,2,6,409,0,5,588
0,2,4,0,12,194,1,6,422,12,2,6,399,0,6,585,0,6,140
1,0,10,2,15,248,0,12,194,12,0,6,575,0,7,140,2,5,423
0,2,10,0,12,4,2,15,248,12,0,7,133,1,6,423,0,11,193
2,0,10,3,11,507,0,12,4,12,1,6,413,0,12,193,2,14,247
0,2,10,3,6,541,3,11,510,12,0,12,186,2,15,247,0,11,3
3,1,10,3,6,551,3,6,544,12,2,15,240,0,12,4,2,10,512
3,1,10,3,3,482,3,6,554,12,0,12,4,3,11,509,2,5,546
3,1,10,3,15,594,3,3,485,12,3,11,499,3,6,543,2,5,556
3,1,10,3,11,527,3,15,597,12,3,6,533,3,6,553,2,2,487
3,1,10,0,7,103,3,11,530,12,3,6,543,3,3,484,2,14,599
3,1,10,3,11,527,0,7,103,12,3,3,474,3,15,596,2,10,532
0,2,3,3,6,591,3,11,530,5,3,15,586,3,11,529,3,6,102
3,1,8,3,11,527,3,6,594,11,3,11,519,0,7,102,2,10,532
3,1,8,0,7,126,3,11,530,11,0,7,100,3,11,529,2,5,596
3,1,8,0,12,4,0,7,126,11,3,11,519,3,6,593,2,10,532
0,2,8,3,11,543,0,12,4,11,3,6,583,3,11,529,3,6,125
0,2,10,3,6,656,3,11,546,12,3,11,519,0,7,125,0,11,3
3,1,10,3,16,536,3,6,659,12,0,7,119,0,12,4,2,10,548
3,1,10,2,6,427,3,16,539,12,0,12,4,3,11,545,2,5,661
3,1,10,3,11,527,2,6,430,12,3,11,535,3,6,658,2,15,541
2,0,10,2,6,451,3,11,530,12,3,6,645,3,16,538,2,5,431
3,1,10,3,4,539,2,6,454,12,3,16,528,2,6,431,2,10,532
2,0,10,2,10,247,3,4,542,12,2,6,421,3,11,529,2,5,456
3,1,10,0,12,4,2,10,247,12,3,11,519,2,6,454,2,3,544
2,0,10,3,3,585,0,12,4,12,2,6,444,3,4,541,2,9,246
0,2,10,1,6,426,3,3,588,12,3,4,531,2,10,246,0,11,3
3,1,10,1,1,325,1,6,429,12,2,10,239,0,12,4,2,2,590
1,0,10,3,3,482,1,1,326,12,0,12,4,3,3,587,2,5,430
1,0,10,1,6,342,3,3,485,12,3,3,577,1,6,430,2,0,326
3,1,10,1,6,478,1,6,343,12,1,6,420,1,1,326,2,2,487
1,0,2,1,6,446,1,6,481,12,1,1,318,3,3,484,2,5,343
1,0,7,0,12,4,1,6,449,12,3,3,474,1,6,343,2,5,483
1,0,7,3,6,571,0,12,4,12,1,6,335,1,6,480,2,5,451
0,2,10,1,10,442,3,6,574,12,1,6,470,1,6,449,0,11,3
3,1,10,0,7,109,1,10,445,12,1,6,439,0,12,4,2,5,576
1,0,10,0,12,4,0,7,109,12,0,12,4,3,6,573,2,9,447
0,2,4,3,6,588,0,12,4,12,3,6,563,1,10,445,3,6,108
0,2,10,3,16,536,3,6,591,12,1,10,435,0,7,108,0,11,3
3,1,10,3,6,505,3,16,539,12,0,7,106,0,12,4,2,5,593
3,1,10,3,11,527,3,6,508,12,0,12,4,3,6,590,2,15,541
3,1,10,2,6,408,3,11,530,12,3,6,580,3,16,538,2,5,510
3,1,10,3,16,536,2,6,409,12,3,16,528,3,6,507,2,10,532
2,0,10,2,6,293,3,16,539,12,3,6,497,3,11,529,2,5,410
