cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,3,2,343,3,2,564,11,0,7,1054,3,9,1737,2,6,1527
3,1,0,14,9,3,2,359,11,3,9,1576,3,7,1520,2,1,739
3,1,0,0,0,0,14,9,11,3,7,1379,3,2,734,2,1,534
0,2,0,0,0,0,0,0,11,3,2,682,3,2,529,0,13,8
2,0,3,3,280,3,9,1620,11,0,0,0,0,0,0,2,1,62
3,1,3,7,913,3,3,289,11,0,0,0,2,2,61,2,8,1795
3,1,3,15,1523,3,7,953,11,2,2,55,3,9,1788,2,2,464
3,1,3,7,552,3,15,1588,11,3,9,1621,3,3,459,2,6,1128
3,1,0,14,9,3,7,575,11,3,3,433,3,7,1122,2,14,1763
3,1,0,0,0,0,14,9,11,3,7,1019,3,15,1756,2,6,750
0,2,0,0,0,0,0,0,11,3,15,1593,3,7,745,0,13,8
2,0,3,7,1303,3,3,1237,11,0,0,0,0,0,0,2,1,62
3,1,0,7,1003,3,7,1361,11,0,0,0,2,2,61,2,2,1412
3,1,0,7,1163,0,7,1047,11,2,2,55,3,3,1406,2,6,1536
0,1,3,15,1295,0,7,1217,11,3,3,1277,3,7,1529,0,6,1222
0,1,3,2,1505,3,15,1353,11,3,7,1388,0,7,1216,0,6,1392
3,1,0,14,47,3,2,1570,11,0,7,1107,0,7,1386,2,14,1528
3,1,0,0,0,0,14,49,11,0,7,1259,3,15,1521,2,1,1745
0,2,0,0,0,0,0,0,11,3,15,1380,3,2,1738,0,13,49
2,0,3,2,1502,3,7,1361,11,0,0,0,0,0,0,2,2,335
3,1,0,14,7,3,2,1567,11,0,0,0,2,3,330,2,6,1536
3,1,3,4,1052,0,14,7,11,2,3,313,3,7,1529,2,1,1742
0,2,3,7,327,3,4,1099,11,3,7,1388,3,2,1735,0,13,6
3,1,0,7,1003,3,7,343,11,3,2,1574,0,14,7,2,3,1274
3,1,3,15,1549,0,7,1047,11,0,14,7,3,4,1268,2,6,518
0,1,3,2,1039,3,15,1616,11,3,4,1152,3,7,513,0,6,1222
3,1,3,18,708,3,2,1084,11,3,7,481,0,7,1216,2,14,1791
3,1,3,5,1348,3,18,737,11,0,7,1107,3,15,1784,2,1,1259
3,1,3,2,293,3,5,1408,11,3,15,1617,3,2,1253,2,17,912
3,1,0,14,9,3,2,307,11,3,2,1139,3,18,907,2,4,1583
3,1,0,0,0,0,14,9,11,3,18,833,3,5,1576,2,1,482
0,2,0,0,0,0,0,0,11,3,5,1431,3,2,477,0,13,8
2,0,0,14,7,3,7,1361,11,0,0,0,0,0,0,2,2,335
3,1,0,7,1503,0,14,7,11,0,0,0,2,3,330,2,6,1536
0,2,0,7,1003,0,7,1568,11,2,3,313,3,7,1529,0,13,6
0,1,3,15,1549,0,7,1047,11,3,7,1388,0,14,7,0,6,1743
0,1,3,2,1039,3,15,1616,11,0,14,7,0,7,1736,0,6,1222
3,1,0,14,7,3,2,1084,11,0,7,1575,0,7,1216,2,14,1791
3,1,3,4,1052,0,14,7,11,0,7,1107,3,15,1784,2,1,1259
0,2,3,7,1529,3,4,1099,11,3,15,1617,3,2,1253,0,13,6
3,1,3,3,1585,3,7,1595,11,3,2,1139,0,14,7,2,3,1274
3,1,0,7,1162,3,3,1652,11,0,14,7,3,4,1268,2,6,1770
3,1,3,13,640,0,7,1216,11,3,4,1152,3,7,1763,2,2,1827
0,1,3,7,516,3,13,667,11,3,7,1600,3,3,1820,0,6,1391
3,1,3,18,877,3,7,538,11,3,3,1651,0,7,1385,2,12,842
3,1,0,14,9,3,18,917,11,0,7,1258,3,13,837,2,6,713
3,1,0,0,0,0,14,9,11,3,13,772,3,7,708,2,17,1092
0,2,0,0,0,0,0,0,11,3,7,659,3,18,1087,0,13,8
1,0,3,13,640,3,7,862,11,0,0,0,0,0,0,2,2,329
3,1,3,3,280,3,13,667,11,0,0,0,1,3,324,2,6,1037
3,1,3,7,1588,3,3,289,11,1,3,307,3,7,1032,2,12,842
3,1,3,17,700,3,7,1655,11,3,7,946,3,13,837,2,2,464
3,1,3,3,1183,3,17,729,11,3,13,772,3,3,459,2,6,1830
3,1,3,7,553,3,3,1237,11,3,3,433,3,7,1823,2,16,904
3,1,3,13,1206,3,7,576,11,3,7,1654,3,17,899,2,2,1412
3,1,3,3,1183,3,13,1260,11,3,17,825,3,3,1406,2,6,751
3,1,3,7,327,3,3,1237,11,3,3,1277,3,7,746,2,12,1435
3,1,0,7,1503,3,7,343,11,3,7,693,3,13,1428,2,2,1412
3,1,3,15,967,0,7,1568,11,3,13,1297,3,3,1406,2,6,518
0,1,3,10,992,3,15,1010,11,3,3,1277,3,7,513,0,6,1743
3,1,0,14,47,3,10,1036,11,3,7,481,0,7,1736,2,14,1185
3,1,0,0,0,0,14,49,11,0,7,1575,3,15,1179,2,9,1211
0,2,0,0,0,0,0,0,11,3,15,1072,3,10,1205,0,13,49
2,0,3,3,1183,0,7,1649,11,0,0,0,0,0,0,2,10,171
0,1,0,7,1005,3,3,1237,11,0,0,0,2,11,169,0,6,1824
3,1,3,7,1145,0,7,1049,11,2,11,157,0,7,1817,2,2,1412
0,1,2,7,85,3,7,1198,11,0,7,1648,3,3,1406,0,6,1224
3,1,3,13,640,2,7,88,11,3,3,1277,0,7,1218,2,6,1373
2,0,0,12,158,3,13,667,1,0,7,1108,3,7,1367,2,6,111
3,1,0,14,9,0,12,162,6,3,7,1240,2,7,109,2,12,842
0,0,0,0,0,0,14,9,6,2,7,101,3,13,837,0,11,243
0,2,0,0,0,0,0,0,11,3,13,772,0,12,239,0,13,8
0,0,3,15,351,3,11,1100,11,0,0,0,0,0,0,0,6,419
3,1,3,2,1344,3,15,367,11,0,0,0,0,7,414,2,10,1275
3,1,0,7,1657,3,2,1403,11,0,7,389,3,11,1269,2,14,542
3,1,3,13,1206,0,7,1727,11,3,11,1153,3,15,537,2,1,1578
0,1,3,17,760,3,13,1260,11,3,15,504,3,2,1571,0,6,1902
3,1,3,3,1166,3,17,790,11,3,2,1426,0,7,1895,2,12,1435
3,1,3,7,1566,3,3,1220,11,0,7,1716,3,13,1428,2,16,965
3,1,3,7,1145,3,7,1633,11,3,13,1297,3,17,960,2,2,1395
3,1,3,7,691,3,7,1198,11,3,17,881,3,3,1389,2,6,1808
3,1,3,1,1442,3,7,720,11,3,3,1262,3,7,1801,2,6,1373
3,1,3,4,724,3,1,1505,11,3,7,1633,3,7,1367,2,6,895
3,1,0,7,1163,3,4,754,11,3,7,1240,3,7,890,2,0,1680
3,1,3,3,1166,0,7,1217,11,3,7,817,3,1,1673,2,3,929
0,1,0,7,1582,3,3,1220,11,3,1,1517,3,4,924,0,6,1392
3,1,3,18,850,0,7,1649,11,3,4,847,0,7,1386,2,2,1395
0,1,0,14,44,3,18,889,11,0,7,1259,3,3,1389,0,6,1824
3,1,0,14,8,0,14,45,11,3,3,1262,0,7,1817,2,17,1064
0,2,0,14,2,0,14,8,11,0,7,1648,3,18,1059,0,13,45
0,2,2,6,56,0,14,2,11,3,18,967,0,14,45,0,13,7
0,2,0,14,7,2,6,58,11,0,14,40,0,14,8,0,13,1
2,0,3,11,812,0,14,7,11,0,14,8,0,14,2,2,5,66
0,2,3,1,1280,3,11,845,11,0,14,2,2,6,65,0,13,6
3,1,3,13,640,3,1,1337,11,2,6,59,0,14,7,2,10,1020
3,1,3,17,760,3,13,667,11,0,14,7,3,11,1015,2,0,1512
3,1,3,3,1166,3,17,790,11,3,11,932,3,1,1505,2,12,842
3,1,3,7,1566,3,3,1220,11,3,1,1367,3,13,837,2,16,965
3,1,0,7,329,3,7,1633,11,3,13,772,3,17,960,2,2,1395
3,1,0,14,1,0,7,345,11,3,17,881,3,3,1389,2,6,1808
0,1,0,14,2,0,14,1,11,3,3,1262,3,7,1801,0,6,520
0,2,0,0,0,0,14,2,11,3,7,1633,0,7,515,0,13,0
0,2,0,0,0,0,0,0,11,0,7,483,0,14,1,0,13,1
0,1,0,14,47,3,7,492,11,0,0,0,0,0,0,0,6,1902
3,1,0,0,0,0,14,49,11,0,0,0,0,7,1895,2,6,667
0,2,0,0,0,0,0,0,11,0,7,1716,3,7,662,0,13,49
2,0,3,15,1488,0,14,7,11,0,0,0,0,0,0,2,1,409
0,2,3,7,472,3,15,1552,11,0,0,0,2,2,404,0,13,6
3,1,0,7,949,3,7,492,11,2,2,381,0,14,7,2,14,1727
3,1,3,8,1468,0,7,991,11,0,14,7,3,15,1720,2,6,667
0,1,3,7,341,3,8,1532,11,3,15,1559,3,7,662,0,6,1166
3,1,0,14,9,3,7,357,11,3,7,616,0,7,1160,2,7,1707
3,1,0,0,0,0,14,9,11,0,7,1054,3,8,1700,2,6,532
0,2,0,0,0,0,0,0,11,3,8,1543,3,7,527,0,13,8
2,0,3,15,1523,3,7,904,11,0,0,0,0,0,0,2,6,372
3,1,0,14,47,3,15,1588,11,0,0,0,2,7,367,2,6,1079
3,1,0,0,0,0,14,49,11,2,7,346,3,7,1074,2,14,1763
0,2,0,0,0,0,0,0,11,3,7,980,3,15,1756,0,13,49
2,0,0,14,7,3,7,1108,11,0,0,0,0,0,0,2,2,441
3,1,2,12,76,0,14,7,11,0,0,0,2,3,436,2,6,1283
0,2,2,12,135,2,12,78,11,2,3,410,3,7,1277,0,13,6
2,0,2,12,63,2,12,139,3,3,7,1159,0,14,7,2,11,99
2,0,2,7,112,2,12,65,8,0,14,7,2,12,97,2,11,205
2,0,0,14,7,2,7,115,8,2,12,90,2,12,203,2,11,78
2,0,3,13,533,0,14,7,8,2,12,189,2,12,76,2,6,158
0,2,3,8,1347,3,13,555,11,2,12,69,2,7,156,0,13,6
3,1,3,7,341,3,8,1407,11,2,7,145,0,14,7,2,12,730
3,1,3,4,724,3,7,357,11,0,14,7,3,13,725,2,7,1582
3,1,3,7,1055,3,4,754,11,3,13,674,3,8,1575,2,6,532
3,1,0,14,7,3,7,1102,11,3,8,1430,3,7,527,2,3,929
3,1,3,7,1602,0,14,7,11,3,7,495,3,4,924,2,6,1277
0,2,3,13,1449,3,7,1669,11,3,4,847,3,7,1271,0,13,6
3,1,3,11,812,3,13,1513,11,3,7,1155,0,14,7,2,6,1844
3,1,3,17,577,3,11,845,11,0,14,7,3,7,1837,2,12,1688
3,1,0,14,9,3,17,600,11,3,7,1667,3,13,1681,2,10,1020
3,1,0,0,0,0,14,9,11,3,13,1525,3,11,1015,2,16,775
0,2,0,0,0,0,0,0,11,3,11,932,3,17,770,0,13,8
0,0,3,18,1287,3,15,826,11,0,0,0,0,0,0,0,6,327
3,1,0,14,47,3,18,1344,11,0,0,0,0,7,322,2,14,1001
3,1,0,0,0,0,14,49,11,0,7,305,3,15,996,2,17,1519
0,2,0,0,0,0,0,0,11,3,15,914,3,18,1512,0,13,49
0,0,0,7,1459,0,14,7,11,0,0,0,0,0,0,0,6,327
0,2,0,7,1503,0,7,1523,11,0,0,0,0,7,322,0,13,6
0,1,3,2,1160,0,7,1568,11,0,7,305,0,14,7,0,6,1698
0,1,3,2,1039,3,2,1214,11,0,14,7,0,7,1691,0,6,1743
3,1,3,15,1545,3,2,1084,11,0,7,1535,0,7,1736,2,1,1389
3,1,0,14,9,3,15,1612,11,0,7,1575,3,2,1383,2,1,1259
3,1,0,0,0,0,14,9,11,3,2,1256,3,2,1253,2,14,1787
0,2,0,0,0,0,0,0,11,3,2,1139,3,15,1780,0,13,8
2,0,3,7,580,0,7,840,11,0,0,0,0,0,0,2,3,284
0,1,0,14,47,3,7,603,11,0,0,0,2,4,280,0,6,1015
3,1,0,0,0,0,14,49,11,2,4,264,0,7,1010,2,6,778
0,2,0,0,0,0,0,0,11,0,7,927,3,7,773,0,13,49
2,0,0,0,0,0,14,9,11,0,0,0,0,0,0,2,14,195
0,2,0,0,0,0,0,0,11,0,0,0,2,15,193,0,13,8
2,0,3,18,630,3,15,1492,11,0,0,0,0,0,0,2,1,371
3,1,3,7,470,3,18,655,11,0,0,0,2,2,366,2,14,1667
3,1,3,7,715,3,7,490,11,2,2,345,3,15,1660,2,17,830
3,1,3,9,1470,3,7,744,11,3,15,1506,3,18,825,2,6,665
3,1,3,7,1199,3,9,1534,11,3,18,760,3,7,660,2,6,919
3,1,0,14,47,3,7,1253,11,3,7,615,3,7,914,2,8,1709
3,1,0,0,0,0,14,49,11,3,7,839,3,9,1702,2,6,1428
0,2,0,0,0,0,0,0,11,3,9,1545,3,7,1421,0,13,49
0,0,3,7,341,3,8,1532,11,0,0,0,0,0,0,0,11,236
3,1,0,14,7,3,7,357,11,0,0,0,0,12,232,2,7,1707
3,1,3,7,1120,0,14,7,11,0,12,217,3,8,1700,2,6,532
0,2,3,7,325,3,7,1172,11,3,8,1543,3,7,527,0,13,6
3,1,3,13,734,3,7,341,11,3,7,495,0,14,7,2,6,1347
3,1,3,5,1348,3,13,764,11,0,14,7,3,7,1341,2,6,516
3,1,3,7,478,3,5,1408,11,3,7,1217,3,7,511,2,12,939
3,1,0,14,9,3,7,499,11,3,7,479,3,13,934,2,4,1583
3,1,0,0,0,0,14,9,11,3,13,856,3,5,1576,2,6,674
0,2,0,0,0,0,0,0,11,3,5,1431,3,7,669,0,13,8
2,0,3,5,1348,0,7,1727,11,0,0,0,0,0,0,2,1,127
0,1,3,15,880,3,5,1408,11,0,0,0,2,2,125,0,6,1902
3,1,3,17,1428,3,15,920,11,2,2,116,0,7,1895,2,4,1583
3,1,3,18,630,3,17,1491,11,0,7,1716,3,5,1576,2,14,1095
3,1,3,7,470,3,18,655,11,3,5,1431,3,15,1090,2,16,1666
3,1,3,7,715,3,7,490,11,3,15,992,3,17,1659,2,17,830
3,1,3,7,1199,3,7,744,11,3,17,1505,3,18,825,2,6,665
3,1,0,14,47,3,7,1253,11,3,18,760,3,7,660,2,6,919
3,1,0,0,0,0,14,49,11,3,7,615,3,7,914,2,6,1428
0,2,0,0,0,0,0,0,11,3,7,839,3,7,1421,0,13,49
2,0,3,7,1137,3,2,1570,11,0,0,0,0,0,0,2,14,117
3,1,3,7,691,3,7,1190,11,0,0,0,2,15,115,2,1,1745
3,1,0,14,1,3,7,720,11,2,15,106,3,2,1738,2,6,1365
3,1,0,0,0,0,14,1,11,3,2,1577,3,7,1359,2,6,895
0,2,0,0,0,0,0,0,11,3,7,1233,3,7,890,0,13,0
0,0,3,7,957,3,7,1172,11,0,0,0,0,0,0,0,6,89
3,1,3,2,1344,3,7,999,11,0,0,0,0,7,87,2,6,1347
3,1,3,15,793,3,2,1403,11,0,7,80,3,7,1341,2,6,1174
3,1,3,7,1618,3,15,826,11,3,7,1217,3,7,1168,2,1,1578
3,1,3,13,640,3,7,1687,11,3,7,1062,3,2,1571,2,14,1001
3,1,3,7,1147,3,13,667,11,3,2,1426,3,15,996,2,6,1862
3,1,3,15,507,3,7,1200,11,3,15,914,3,7,1855,2,12,842
3,1,0,14,7,3,15,529,11,3,7,1681,3,13,837,2,6,1375
3,1,3,4,724,0,14,7,11,3,13,772,3,7,1369,2,14,704
0,2,3,3,1166,3,4,754,11,3,7,1242,3,15,699,0,13,6
3,1,3,9,1069,3,3,1220,11,3,15,650,0,14,7,2,3,929
3,1,3,7,1197,3,9,1118,11,0,14,7,3,4,924,2,2,1395
3,1,3,7,707,3,7,1251,11,3,4,847,3,3,1389,2,8,1293
3,1,0,14,8,3,7,736,11,3,3,1262,3,9,1287,2,6,1426
3,1,0,14,2,0,14,8,11,3,9,1169,3,7,1420,2,6,911
0,2,0,7,211,0,14,2,11,3,7,1290,3,7,906,0,13,7
0,2,3,7,1510,0,7,216,11,3,7,832,0,14,8,0,13,1
0,0,3,7,480,3,7,1575,11,0,14,8,0,14,2,0,6,327
3,1,0,14,1,3,7,501,11,0,14,2,0,7,322,2,6,1750
3,1,0,14,2,0,14,1,11,0,7,305,3,7,1743,2,6,676
0,2,0,0,0,0,14,2,11,3,7,1581,3,7,671,0,13,0
0,2,0,0,0,0,0,0,11,3,7,624,0,14,1,0,13,1
0,0,0,14,8,0,12,79,11,0,0,0,0,0,0,0,11,100
0,0,2,7,240,0,14,8,11,0,0,0,0,12,98,0,11,100
0,2,2,12,215,2,7,248,11,0,12,91,0,12,98,0,13,7
2,0,3,7,948,2,12,220,11,0,12,91,0,14,8,2,6,387
2,0,0,7,45,3,7,990,11,0,14,8,2,7,382,2,11,333
3,1,2,7,144,0,7,47,11,2,7,360,2,12,328,2,6,1165
0,2,0,7,505,2,7,148,11,2,12,311,3,7,1159,0,6,47
2,0,3,15,1351,0,7,526,11,3,7,1053,0,7,47,2,6,223
0,1,3,7,324,3,15,1411,11,0,7,42,2,7,221,0,6,701
3,1,3,13,346,3,7,340,11,2,7,206,0,7,696,2,14,1586
3,1,2,12,276,3,13,362,11,0,7,647,3,15,1579,2,6,515
3,1,2,18,92,2,12,285,11,3,15,1434,3,7,510,2,12,537
2,0,3,13,734,2,18,95,3,3,7,478,3,13,532,2,11,460
2,0,0,7,202,3,13,764,8,3,13,499,2,12,455,2,17,121
3,1,3,13,1266,0,7,207,11,2,12,429,2,18,119,2,12,939
0,0,2,12,185,3,13,1321,1,2,18,110,3,13,934,0,6,316
3,1,2,12,255,2,12,190,11,3,13,856,0,7,311,2,12,1496
2,0,2,12,101,2,12,263,3,0,7,294,3,13,1489,2,11,288
2,0,3,13,734,2,12,104,8,3,13,1353,2,12,284,2,11,408
2,0,0,7,235,3,13,764,8,2,12,268,2,12,403,2,11,138
3,1,2,7,168,0,7,243,11,2,12,380,2,12,136,2,12,939
0,0,0,8,35,2,7,173,1,2,12,126,3,13,934,0,6,373
2,0,0,8,31,0,8,35,4,3,13,856,0,7,368,2,6,260
0,2,0,7,49,0,8,31,11,0,7,347,2,7,256,3,7,34
0,2,0,8,13,0,7,51,11,2,7,240,0,8,34,3,7,30
0,2,1,12,274,0,8,13,11,0,8,29,0,8,30,0,6,51
0,2,0,7,157,1,12,283,4,0,8,25,0,7,50,0,7,12
1,0,3,13,1478,0,7,161,11,0,7,45,0,8,12,2,11,458
0,0,2,12,160,3,13,1542,11,0,8,12,1,12,453,0,6,242
3,1,3,4,724,2,12,164,11,1,12,427,0,7,238,2,12,1717
2,0,2,7,265,3,4,754,11,0,7,223,3,13,1710,2,11,247
3,1,2,13,109,2,7,273,11,3,13,1552,2,12,243,2,3,929
2,0,3,7,289,2,13,112,11,2,12,228,3,4,924,2,6,424
2,0,3,13,533,3,7,301,11,3,4,847,2,7,419,2,12,152
3,1,3,3,1585,3,13,555,11,2,7,393,2,13,150,2,6,476
3,1,3,7,998,3,3,1652,11,2,13,139,3,7,471,2,12,730
3,1,0,7,505,3,7,1042,11,3,7,445,3,13,725,2,2,1827
3,1,0,14,7,0,7,526,11,3,13,674,3,3,1820,2,6,1217
0,1,3,3,1166,0,14,7,11,3,3,1651,3,7,1211,0,6,701
0,2,3,7,926,3,3,1220,11,3,7,1103,0,7,696,0,13,6
3,1,3,7,633,3,7,967,11,0,7,647,0,14,7,2,2,1395
3,1,0,7,1221,3,7,659,11,0,14,7,3,3,1389,2,6,1142
3,1,3,7,1251,0,7,1275,11,3,3,1262,3,7,1136,2,6,834
0,1,3,17,612,3,7,1306,11,3,7,1032,3,7,829,0,6,1450
3,1,3,3,1585,3,17,637,11,3,7,764,0,7,1443,2,6,1481
3,1,3,7,1473,3,3,1652,11,0,7,1309,3,7,1474,2,16,812
3,1,3,7,1177,3,7,1537,11,3,7,1338,3,17,807,2,2,1827
3,1,3,5,1348,3,7,1231,11,3,17,744,3,3,1820,2,6,1712
3,1,3,7,556,3,5,1408,11,3,3,1651,3,7,1705,2,6,1406
3,1,3,13,533,3,7,579,11,3,7,1547,3,7,1400,2,4,1583
3,1,3,3,1166,3,13,555,11,3,7,1271,3,5,1576,2,6,754
3,1,2,12,276,3,3,1220,11,3,5,1431,3,7,749,2,12,730
3,1,0,14,7,2,12,285,11,3,7,696,3,13,725,2,2,1395
2,0,3,18,630,0,14,7,11,3,13,674,3,3,1389,2,11,460
0,2,2,7,184,3,18,655,11,3,3,1262,2,12,455,0,13,6
3,1,0,14,9,2,7,189,11,2,12,429,0,14,7,2,17,830
2,0,0,0,0,0,14,9,2,0,14,7,3,18,825,2,6,287
0,2,0,0,0,0,0,0,11,3,18,760,2,7,283,0,13,8
2,0,3,5,1348,3,15,304,11,0,0,0,0,0,0,2,18,187
3,1,3,3,1166,3,5,1408,11,0,0,0,2,19,185,2,14,479
3,1,3,7,1473,3,3,1220,11,2,19,172,3,15,474,2,4,1583
3,1,3,15,1258,3,7,1537,11,3,15,448,3,5,1576,2,2,1395
3,1,3,17,1460,3,15,1313,11,3,5,1431,3,3,1389,2,6,1712
3,1,3,7,605,3,17,1524,11,3,3,1262,3,7,1705,2,14,1488
3,1,3,3,280,3,7,630,11,3,7,1547,3,15,1481,2,16,1699
3,1,3,17,1212,3,3,289,11,3,15,1345,3,17,1692,2,6,805
3,1,3,13,640,3,17,1266,11,3,17,1536,3,7,800,2,2,464
3,1,3,7,1309,3,13,667,11,3,7,738,3,3,459,2,16,1441
3,1,0,7,1003,3,7,1367,11,3,3,433,3,17,1434,2,12,842
3,1,0,7,701,0,7,1047,11,3,17,1302,3,13,837,2,6,1542
0,1,3,2,928,0,7,730,11,3,13,772,3,7,1535,0,6,1222
0,1,3,7,1120,3,2,970,11,3,7,1393,0,7,1216,0,6,905
3,1,3,7,981,3,7,1172,11,0,7,1107,0,7,900,2,1,1145
3,1,0,14,9,3,7,1025,11,0,7,826,3,2,1139,2,6,1347
3,1,0,0,0,0,14,9,11,3,2,1035,3,7,1341,2,6,1200
0,2,0,0,0,0,0,0,11,3,7,1217,3,7,1194,0,13,8
1,0,0,7,114,0,14,2,11,0,0,0,0,0,0,2,2,329
0,2,3,18,708,0,7,117,11,0,0,0,1,3,324,0,13,1
0,0,2,7,229,3,18,737,11,1,3,307,0,14,2,0,6,161
3,1,0,14,2,2,7,236,11,0,14,2,0,7,159,2,17,912
2,0,0,14,7,0,14,2,1,0,7,148,3,18,907,2,6,358
0,2,3,5,1348,0,14,7,11,3,18,833,2,7,353,0,13,1
0,2,0,7,807,3,5,1408,11,2,7,333,0,14,2,0,13,6
3,1,3,18,1380,0,7,840,11,0,14,2,0,14,7,2,4,1583
0,1,3,13,533,3,18,1442,11,0,14,7,3,5,1576,0,6,1015
3,1,3,3,1166,3,13,555,11,3,5,1431,0,7,1010,2,17,1617
3,1,3,7,926,3,3,1220,11,0,7,927,3,18,1610,2,12,730
3,1,0,7,505,3,7,967,11,3,18,1462,3,13,725,2,2,1395
3,1,0,14,7,0,7,526,11,3,13,674,3,3,1389,2,6,1142
0,1,3,15,686,0,14,7,11,3,3,1262,3,7,1136,0,6,701
0,2,3,3,280,3,15,715,11,3,7,1032,0,7,696,0,13,6
3,1,3,17,566,3,3,289,11,0,7,647,0,14,7,2,14,890
3,1,3,5,1348,3,17,589,11,0,14,7,3,15,885,2,2,464
3,1,3,3,1585,3,5,1408,11,3,15,812,3,3,459,2,16,764
3,1,3,7,931,3,3,1652,11,3,3,433,3,17,759,2,4,1583
3,1,3,13,640,3,7,973,11,3,17,704,3,5,1576,2,2,1827
3,1,0,8,14,3,13,667,11,3,5,1431,3,3,1820,2,6,1148
3,1,3,7,741,0,8,14,11,3,3,1651,3,7,1142,2,12,842
0,2,3,4,724,3,7,771,11,3,7,1038,3,13,837,3,7,13
3,1,3,7,1589,3,4,754,11,3,13,772,0,8,13,2,6,946
3,1,3,7,504,3,7,1656,11,0,8,13,3,7,941,2,3,929
3,1,0,15,539,3,7,525,11,3,7,862,3,4,924,2,6,1831
3,1,3,3,280,0,15,561,11,3,4,847,3,7,1824,2,6,700
0,1,3,17,1564,3,3,289,11,3,7,1655,3,7,695,0,14,736
3,1,3,7,1145,3,17,1631,11,3,7,646,0,15,731,2,2,464
3,1,3,7,1310,3,7,1198,11,0,15,680,3,3,459,2,16,1806
3,1,0,14,9,3,7,1368,11,3,3,433,3,17,1799,2,6,1373
3,1,0,0,0,0,14,9,11,3,17,1631,3,7,1367,2,6,1543
0,2,0,0,0,0,0,0,11,3,7,1240,3,7,1536,0,13,8
2,0,0,7,1326,3,3,289,11,0,0,0,0,0,0,2,12,401
3,1,0,14,7,0,7,1384,11,0,0,0,2,13,396,2,2,464
0,1,3,3,1166,0,14,7,11,2,13,373,3,3,459,0,6,1559
0,2,3,7,1473,3,3,1220,11,3,3,433,0,7,1552,0,13,6
3,1,0,7,958,3,7,1537,11,0,7,1408,0,14,7,2,2,1395
3,1,3,3,1166,0,7,1001,11,0,14,7,3,3,1389,2,6,1712
0,1,2,12,276,3,3,1220,11,3,3,1262,3,7,1705,0,6,1176
3,1,0,8,43,2,12,285,11,3,7,1547,0,7,1170,2,2,1395
2,0,3,4,724,0,8,44,11,0,7,1064,3,3,1389,2,11,460
0,2,0,7,1466,3,4,754,11,3,3,1262,2,12,455,3,7,44
3,1,0,1,542,0,7,1530,11,2,12,429,0,8,44,2,3,929
0,1,3,13,533,0,1,565,11,0,8,39,3,4,924,0,6,1705
0,1,3,3,1183,3,13,555,11,3,4,847,0,7,1698,0,0,740
3,1,3,7,1309,3,3,1237,11,0,7,1541,0,1,735,2,12,730
3,1,3,18,708,3,7,1367,11,0,1,683,3,13,725,2,2,1412
3,1,2,7,214,3,18,737,11,3,13,674,3,3,1406,2,6,1542
3,1,0,14,5,2,7,219,11,3,3,1277,3,7,1535,2,17,912
2,0,2,12,278,0,14,5,11,3,7,1393,3,18,907,2,6,331
0,2,0,14,7,2,12,287,11,3,18,833,2,7,326,0,13,4
2,0,2,7,130,0,14,7,11,2,7,309,0,14,5,2,11,462
0,2,0,14,7,2,7,134,11,0,14,5,2,12,457,0,13,6
2,0,2,12,230,0,14,7,11,2,12,431,0,14,7,2,6,198
0,2,0,2,811,2,12,237,11,0,14,7,2,7,196,0,13,6
2,0,0,14,6,0,2,844,11,2,7,182,0,14,7,2,11,359
0,1,0,14,9,0,14,6,11,0,14,7,2,12,354,0,1,1019
0,2,0,0,0,0,14,9,11,2,12,334,0,2,1014,0,13,5
0,2,0,0,0,0,0,0,11,0,2,931,0,14,6,0,13,8
2,0,3,7,1543,3,3,1220,11,0,0,0,0,0,0,2,12,401
3,1,0,14,7,3,7,1610,11,0,0,0,2,13,396,2,2,1395
3,1,3,3,1183,0,14,7,11,2,13,373,3,3,1389,2,6,1785
0,2,3,7,607,3,3,1237,11,3,3,1262,3,7,1778,0,13,6
3,1,3,18,708,3,7,632,11,3,7,1612,0,14,7,2,2,1412
3,1,3,7,1307,3,18,737,11,0,14,7,3,3,1406,2,6,807
3,1,3,15,667,3,7,1365,11,3,3,1277,3,7,802,2,17,912
3,1,3,17,752,3,15,696,11,3,7,740,3,18,907,2,6,1540
3,1,3,3,1166,3,17,782,11,3,18,833,3,7,1533,2,14,871
3,1,0,7,712,3,3,1220,11,3,7,1391,3,15,866,2,16,957
3,1,3,18,630,0,7,741,11,3,15,797,3,17,952,2,2,1395
0,1,2,7,184,3,18,655,11,3,17,873,3,3,1389,0,6,916
3,1,3,7,1145,2,7,189,11,3,3,1262,0,7,911,2,17,830
2,0,3,7,1062,3,7,1198,2,0,7,837,3,18,825,2,6,287
3,1,0,7,505,3,7,1111,11,3,18,760,2,7,283,2,6,1373
3,1,0,14,9,0,7,526,11,2,7,267,3,7,1367,2,6,1286
0,1,0,0,0,0,14,9,11,3,7,1240,3,7,1280,0,6,701
0,2,0,0,0,0,0,0,11,3,7,1162,0,7,696,0,13,8
1,0,3,7,748,3,7,1458,11,0,0,0,0,0,0,2,2,52
3,1,0,14,44,3,7,778,11,0,0,0,1,3,51,2,6,1633
3,1,0,14,2,0,14,45,11,1,3,46,3,7,1626,2,6,953
